景点名称;地点;景点级别;热度;口碑;标签;评论
清代四川贡院;阆中;#;4.4;#;清代科举考棚,历史建筑;154条点评
鱼泉山风景区;万源;#;4.4;万源玩水避暑榜 No.3;避暑纳凉;60条点评
雅女湖;洪雅;#;4.4;洪雅玩水避暑榜 No.3;海拔高达千米的高原湖泊,避暑纳凉;50条点评
塔公寺;康定 · 塔公草原;#;4.4;#;有小大昭寺之称,历史建筑;187条点评
金沙遗址博物馆-遗迹馆;成都 · 金沙遗址/一品天下;#;4.4;#;博物馆;49条点评
张坝桂圆林;泸州;4A;4.4;#;有上百年历史的桂圆林,遛娃宝藏地;169条点评
乐奇冰雪乐园;成都 · 华阳/海昌极地海洋公园;#;4.4;#;滑雪、滑冰、赏冰乐趣无穷,遛娃宝藏地;65条点评
罗浮山漂流;绵阳;#;4.4;#;全程总落差288米,清凉漂流;99条点评
西昌看日出;西昌·凉山;#;4.4;西昌特色体验榜 No.1;#;#
米易傈僳梯田景区;米易;#;4.4;#;#;3条点评
宜宾市翠屏山景区;宜宾 · 合江门/大观楼;#;4.4;#;竹林繁茂、山色常青,避暑纳凉;628条点评
童梦欢乐小屋;绵阳 · 罗浮山风景区;#;4.4;#;儿童乐园;3条点评
凌云山风景区;南充;4A;4.4;#;山水秀美、空气清新,登高爬山;2344条点评
鳌山圣境;阆中;#;4.4;#;观鳌山仙境、品仙道文化;54条点评
布达拉峰;小金 · 双桥沟景区/双碉村;#;4.4;#;攀岩爱好者的天堂,登高爬山;35条点评
树正瀑布;九寨沟;#;4.4;#;瀑布直泻而下状似巨形莲瓣,自然山水;182条点评
草海;盐源 · 走婚桥/草海度假区;#;4.4;盐源玩水避暑榜 No.2;茂密芦苇如墙，水路错综,自然山水;460条点评
熊猫塔;成都 · 熊猫基地/西部战区总医院;#;4.4;#;夜游观景;4条点评
月城湖;都江堰 · 青城山前山景区及周边;#;4.4;#;乘游船欣赏美丽的湖景,自然山水;81条点评
花水湾温泉度假区;大邑 · 花水湾温泉度假区;4A;4.4;成都温泉景点榜 No.5;水温高达68度,遛娃宝藏地;203条点评
广德寺;遂宁 · 船山区政府/市中心医院;#;4.4;#;规模宏大的禅林,历史建筑;311条点评
龙潭河风景区漂流;万源;#;4.4;#;清凉漂流;72条点评
阿署达四季花海景区;攀枝花;#;4.4;#;405亩花田,夜游观景;12条点评
成都 · 开心麻花首部惊悚爆笑环境戏剧《开心聊斋·三生沉浸版》;成都 · 万象城/牛市口;#;4.4;#;演出;#
成都悬空玻璃艺术馆(茂业百货店);成都 · 春熙路/太古里商业区;#;4.4;#;特色展馆;15条点评
孟获城;石棉;#;4.4;#;以鲜艳的红色石头闻名,历史建筑;59条点评
《亚丁密码》冒险秀;稻城 · 香格里拉镇;#;4.4;#;特色沉浸式演出,遛娃宝藏地;82条点评
漫泽塘;阿坝县;4A;4.5;#;露营·营地;4条点评
蓝色气流跳伞滑翔伞俱乐部;成都 · 成都火车南站/凯德天府;#;4.4;#;滑翔伞;15条点评
树正寨;九寨沟;#;4.4;#;#;57条点评
古尔沟景区;理县;#;4.4;#;#;1条点评
仁寿黑龙滩;仁寿;4A;4.4;仁寿玩水避暑榜 No.1;乘船看景尝生态鱼,避暑纳凉;354条点评
卡子拉山;理塘;#;4.4;#;主要是高山草甸,登高爬山;108条点评
金沙铺地;松潘;#;4.4;#;金黄色的钙化流,自然山水;30条点评
黄联土林;西昌;#;4.4;#;气势宏大、造型各异,避暑纳凉;70条点评
梵高星空艺术馆(成都春熙路旗舰店);成都 · 春熙路/太古里商业区;#;4.4;#;立体呈现梵高名作十分梦幻,展馆展览;289条点评
郎酒庄园;古蔺;#;4.4;#;#;1条点评
蜀南竹海景区观光索道;长宁 · 蜀南竹海;#;4.4;#;观赏浩瀚的竹海,避暑纳凉;217条点评
木雅大寺;康定 · 塔公草原;#;4.4;#;历史建筑;11条点评
格底拉姆天空之城;康定 · 鱼子西;#;4.4;#;露营·营地;1条点评
剑门关国际温泉大酒店温泉中心;剑阁;#;4.4;剑门关风景区温泉景点榜 No.2;在度假中享受怡然温泉,遛娃宝藏地;126条点评
九鼎山;茂县;#;4.3;#;适合进行各种户外运动,露营·营地;120条点评
成都茶馆文化体验;成都·四川;#;4.3;#;#;#
德昌元坤温泉;德昌;#;4.3;凉山温泉景点榜 No.3;超大天然氧吧旅游地,遛娃宝藏地;37条点评
李白文化博物馆;江油;#;4.3;#;博物馆;38条点评
格萨拉生态旅游区;盐边;4A;4.3;盐边玩水避暑榜 No.2;自然景观与彝家风情相融合,避暑纳凉;266条点评
四川汶川特大地震漩口中学遗址;汶川 · 映秀镇;5A;4.3;#;#;5条点评
四川活体昆虫博物馆;成都 · 郫县地区;#;4.3;#;博物馆;31条点评
成都科幻馆;成都 · 郫县地区;#;4.3;#;夜游观景;5条点评
四川王朗自然保护区;平武;#;4.3;#;不逊于九寨沟的原始风光,登高爬山;124条点评
石板河景区;威远;4A;4.3;威远玩水避暑榜 No.1;河面宽阔，两岸山幽林碧,避暑纳凉;721条点评
三星堆遗址;广汉;#;4.3;#;历史建筑;#
凉山彝族奴隶社会博物馆;西昌 · 邛海西度假区;#;4.3;#;彝族古典风格建筑,博物馆;68条点评
罗城古镇;犍为;4A;4.3;#;街道布局如同一艘航船,古镇古村;72条点评
五华山旅游区;邻水;4A;4.3;邻水玩水避暑榜 No.2;林木繁茂，终年幽静清凉,避暑纳凉;148条点评
音乐剧《熊猫》;成都 · 熊猫基地/西部战区总医院;#;4.3;#;演出;121条点评
成都 · 齐豫 2025 《风采依旧.在》演唱会;成都 · 三圣花乡/华西附二院锦江院区;#;4.3;#;演唱会;#
北川老县城地震遗址;北川;#;4.3;#;#;#
走婚桥;盐源 · 走婚桥/草海度假区;#;4.3;#;横跨在草海上的鹊桥,地标观景;261条点评
甲勿海大熊猫保护研究园;九寨沟;#;4.3;#;自然山水;4条点评
泸沽湖看日落;盐源·凉山;#;4.3;#;#;#
大巴山国家地质公园;万源;#;4.3;#;自然山水;43条点评
沱牌舍得文化旅游区;射洪;4A;4.3;#;遛娃宝藏地;1505条点评
零公里;峨眉山 · 零公里/七里坪;#;4.3;#;#;23条点评
四姑娜措;小金 · 双桥沟景区/双碉村;#;4.3;#;碧水蓝天、景色如画,自然山水;19条点评
党岭村;丹巴;#;4.3;#;欣赏美丽的高山湖泊,登高爬山;54条点评
犀牛海;九寨沟;#;4.3;九寨沟玩水避暑榜 No.3;九寨沟内水上活动场所,避暑纳凉;212条点评
箭竹海;九寨沟;#;4.3;#;电影《英雄》取景地,自然山水;227条点评
嘉陵江;广元;#;4.3;#;长江上游的支流,自然山水;10条点评
金鳞沙滩;西昌;#;4.3;#;孩子们的游玩天堂,海滨沙滩;25条点评
下则通村;理塘;#;4.3;#;#;5条点评
鹧鸪山自然公园滑雪场;理县;#;4.3;#;畅玩有趣的雪地娱乐项目,遛娃宝藏地;636条点评
罗浮山羌王城;绵阳 · 罗浮山风景区;#;4.3;绵阳玩水避暑榜 No.4;西游记多个故事取景地,遛娃宝藏地;4908条点评
稻城白塔;稻城 · 金珠镇;#;4.3;#;全身洁白无瑕,历史建筑;73条点评
尊胜塔林;稻城 · 金珠镇;#;4.3;#;历史建筑;1条点评
攀枝花公园-动物园;攀枝花 · 攀枝花学院/攀枝花公园;#;4.3;#;动物园&水族馆;11条点评
荥经牛背山星辰营地;荥经;#;4.3;#;日照金山、星空银河,露营·营地;52条点评
成都IFS雕塑庭院;成都 · 春熙路/太古里商业区;#;4.3;#;欣赏各种创意新颖的雕塑,地标观景;105条点评
树正群海;九寨沟;#;4.3;#;登高爬山;210条点评
万源市红军公园;万源;4A;4.3;#;地标观景;128条点评
理塘草原;理塘;#;4.3;#;广袤无垠的草坝,草原采风;38条点评
红海草原;康定 · 中谷村/木格措;#;4.3;#;芳草如茵、野花遍地,草原采风;27条点评
御泉湾汤泉;峨眉山 · 报国寺/峨眉山站;#;4.3;峨眉山风景区玩水避暑榜 No.1;遛娃宝藏地;77条点评
天宫院;阆中;#;4.3;#;历史建筑;11条点评
德阳石刻;德阳 · 万达广场;#;4.3;#;展现自然、生命和巴蜀文化,地标观景;165条点评
一线天;峨眉山 · 清音阁/万年寺;#;4.3;#;两壁夹峙，头顶蓝天如一线,避暑纳凉;164条点评
理县甘堡藏寨景区;理县;4A;4.3;#;#;76条点评
成都武侯祠博物馆-西区;成都 · 锦里/武侯祠附近地区;#;4.3;#;湖泊、树林相得益彰,博物馆&展馆;40条点评
稻城亚丁-冲古寺;稻城;#;4.3;#;供奉有释迦牟尼佛像,历史建筑;186条点评
洗身洞;松潘;#;4.3;#;传说仙人净身之地,自然山水;17条点评
米亚罗风景区;理县;#;4.2;#;可观赏红叶，藏羌风情浓郁,登高爬山;138条点评
成都市天府艺术公园;成都 · 华侨城欢乐谷/西南交大;#;4.2;#;夜游观景;14条点评
三岔湖景区;简阳 · 三岔湖景区;#;4.2;成都玩水避暑榜 No.20;有上百个岛屿的人工湖,避暑纳凉;225条点评
雅安品茶;雅安·四川;#;4.2;#;#;#
乐山大佛碑刻;乐山 · 乐山大佛景区;#;4.2;#;记叙大佛建造始末,历史建筑;77条点评
秦巴海洋世界;万源;#;4.2;#;主题乐园&游乐场;41条点评
火把广场音乐基地(阿惹妞实景剧场);西昌 · 火把广场/邛海17度;#;4.2;#;地标观景;72条点评
央迈勇;稻城;#;4.2;#;亚丁三怙主雪山南峰,登高爬山;184条点评
天师洞道观;都江堰 · 青城山前山景区及周边;#;4.2;#;道观内有黄帝祠,历史建筑;170条点评
賨人谷景区;渠县;4A;4.2;#;爬山看各种奇石幽洞,避暑纳凉;244条点评
峨眉山生态猴区;峨眉山 · 清音阁/万年寺;#;4.2;#;国内较大的野生猴区;268条点评
杰克船长的奇幻动物世界;成都 · 建设路/东郊记忆公园;#;4.2;#;遛娃宝藏地;35条点评
八郎生都村;康定;#;4.2;#;#;3条点评
大观楼;宜宾 · 合江门/大观楼;#;4.2;#;建筑平面呈四方形,历史建筑;90条点评
西岭雪山大飞水风景区;大邑 · 西岭雪山;#;4.2;#;瀑群壮观，徒步旅行佳地,避暑纳凉;45条点评
梅花剧社（春熙大剧院店）;成都 · 春熙路/太古里商业区;#;4.2;#;#;4条点评
四姑娘山景区-猎人峰;小金 · 双桥沟景区/双碉村;#;4.2;#;相传由猎人变化而成,登高爬山;8条点评
沐川竹海旅游景区;沐川;4A;4.2;沐川玩水避暑榜 No.2;体验一望无垠的碧绿竹海,避暑纳凉;187条点评
低坑大瀑布景区;岳池;#;4.2;#;避暑纳凉;37条点评
绵阳博物馆;绵阳 · 富乐山地区;#;4.2;#;功能齐全的新综合博物馆,博物馆;57条点评
毕棚沟景区-龙王海;理县;#;4.2;#;自然山水;14条点评
红草地;稻城;#;4.2;#;耀眼的金秋红草滩;114条点评
刘湘墓;成都 · 锦里/武侯祠附近地区;#;4.2;#;刘湘陵墓在武侯祠内;111条点评
嘉定坊;乐山 · 乐山大佛景区;#;4.2;#;逛茶坊、酒楼品美味小吃,城市漫步;56条点评
洛绒牛场;稻城;#;4.2;#;观看三怙主雪山的好地方,草原采风;273条点评
天鹅湖;成都 · 熊猫基地/西部战区总医院;#;4.2;#;观赏黑天鹅好去处,自然山水;111条点评
飞瀑流辉;松潘;#;4.2;#;欣赏壮观的瀑布美景,自然山水;51条点评
宜宾野生动物世界;宜宾;#;4.2;#;零距离接触,亲近动物;150条点评
汶川羌人谷滑雪场;汶川;#;4.2;#;户外滑雪;35条点评
娑萝映彩池;松潘;#;4.2;#;自然山水;7条点评
《圣象峨眉》演出;峨眉山 · 市区/峨眉站;#;4.2;#;遛娃宝藏地;124条点评
扒昔加古寨;平武;#;4.2;#;制作农耕铁具,古镇古村;15条点评
兴隆湖湿地公园;成都 · 天府新区/西博城地区;#;4.2;#;天府新区生态之肾,避暑纳凉;43条点评
老虎海;九寨沟;#;4.2;#;海拔2298米,自然山水;150条点评
双龙海;九寨沟;#;4.2;#;自然山水;75条点评
富顺文庙;富顺;4A;4.1;#;规模宏大的宋代建筑,历史建筑;55条点评
情人滩;盐源 · 达祖情人滩度假区;#;4.2;凉山玩水避暑榜 No.3;放松休闲的好地方,避暑纳凉;118条点评
结斯沟;小金;#;4.2;#;登高爬山;2条点评
成都 · 爸气全开33  中国民歌首座“父爱核反应堆”临界实验 ——刘和刚挑战33曲史诗级燃献;成都 · 九眼桥/四川大学附近地区;#;4.2;#;音乐会;#
麓镇山顶广场;成都 · 天府新区/西博城地区;#;4.2;#;地标观景;14条点评
FoxRiver狐河·渡边森林营地;崇州;#;4.2;#;露营·营地;1条点评
小渔村;西昌 · 邛海东度假区;#;4.2;#;#;10条点评
龙门大峡谷漂流;沐川;#;4.2;沐川玩水避暑榜 No.1;清凉漂流;37条点评
四姑娘山二峰;小金;#;4.2;#;海拔5276米,登高爬山;8条点评
峨眉山源头温泉;峨眉山 · 清音阁/万年寺;#;4.2;峨眉山风景区温泉景点榜 No.4;井深1652米,泡温泉;38条点评
中华侏罗纪探秘旅游区;射洪;4A;4.2;#;看化石了解恐龙的好去处,遛娃宝藏地;838条点评
福宝古镇;合江;#;4.2;#;四川十大古镇之一,古镇古村;42条点评
昔格达村;盐边;#;4.2;#;#;102条点评
花水湾豪生百乐汤温泉;大邑 · 花水湾温泉度假区;#;4.2;大邑玩水避暑榜 No.2;多样化温泉休闲中心,泡温泉;171条点评
神龙山巴人古堡;广安;4A;4.2;#;赏巴国城堡，体验巴人文化,遛娃宝藏地;418条点评
五色海;稻城;#;4.2;#;当地人心中的神湖,登高爬山;174条点评
广元曾家山滑雪场;广元;#;4.2;#;享受肆意飞驰的快感,遛娃宝藏地;260条点评
光雾山小巫峡景区;南江;4A;4.2;南江玩水避暑榜 No.3;溶洞密布，造型奇特,避暑纳凉;84条点评
金龙寺;泸州;#;4.1;#;历史建筑;3条点评
仁康古街;理塘;#;4.1;#;城市漫步;41条点评
大渡河金口大峡谷景区;乐山;#;4.1;#;自然山水;1条点评
龙兴寺;彭州;#;4.1;#;庄重古朴、林木葱茏,历史建筑;71条点评
犀浦;成都 · 郫县地区;#;4.1;#;地标观景;26条点评
海螺沟冰川森林公园-冰川观景区;泸定;#;4.1;#;#;2条点评
成都院子剧场;成都 · 文殊院/龙湖上城天街;#;4.1;#;#;1条点评
中铁花水湾四季温泉谷;大邑 · 花水湾温泉度假区;#;4.1;#;共有五十多个特色泡池,遛娃宝藏地;759条点评
五峰山国家森林公园;大竹;4A;4.1;#;登高爬山;60条点评
大佛禅院;峨眉山 · 市区/峨眉站;4A;4.1;#;规模庞大的佛学院,历史建筑;78条点评
成都赏梅;成都·四川;#;4.1;#;#;#
广元天曌山旅游风景区;广元;4A;4.1;广元玩水避暑榜 No.6;赏自然景观吸氧洗肺,避暑纳凉;107条点评
《深根——地景异观》群展《那流动的必将永存》韩梦云个展;成都;#;4.1;#;特色展馆;#
稻城县城;稻城 · 金珠镇;#;4.1;#;游览亚丁野生动物保护区;70条点评
瓦切塔林;红原;#;4.1;#;藏传佛教胜地，赏白塔经幡,历史建筑;56条点评
红杉林;小金 · 双桥沟景区/双碉村;#;4.1;#;登高爬山;10条点评
天府花溪谷;大邑;4A;4.1;大邑玩水避暑榜 No.3;带孩子赏花尽情玩耍,遛娃宝藏地;968条点评
理塘寺;理塘;#;4.1;#;高海拔的藏传佛教黄教寺庙,历史建筑;143条点评
洛带博客楼;成都 · 蔚然花海/洛带古镇;#;4.1;#;历史建筑;42条点评
四川百家景区对属蛇游客免票;宝兴·雅安;#;4.1;#;#;#
康定手绘玛尼石;康定·甘孜藏族自治州;#;4.1;#;#;#
二滩水电站观景台;盐边;#;4.1;#;地标观景;101条点评
大邑看云海;大邑·成都;#;4.1;成都特色体验榜 No.5;#;#
新龙红山;新龙;#;4.1;#;爱情主题的全地貌丹霞景区,登高爬山;7条点评
波瓦山;稻城;#;4.1;#;欣赏美丽的经幡,登高爬山;32条点评
新都桥贡嘎雪山观景台;康定 · 新都桥;#;4.1;#;地势较高、视野开阔,地标观景;20条点评
【成都】《建发·三体》沉浸式艺术展;成都 · 建设路/东郊记忆公园;#;4.1;#;特色展馆;5条点评
成都 · 春熙路｜原气喜剧爆笑脱口秀·即兴互动秀|茂业百货天天演;成都;#;4.1;#;演出;#
四川大学(望江校区)-博物馆;成都 · 九眼桥/四川大学附近地区;#;4.2;#;西南历史悠久的博物馆,博物馆;83条点评
宜宾东楼;宜宾 · 宜宾万达/南岸东区;#;4.1;宜宾夜游必打卡景点榜 No.2;历史建筑;159条点评
天府熊猫塔;成都 · 339天府熊猫塔/望平街;#;4.1;#;俯瞰天府之国凌空赏月,遛娃宝藏地;1319条点评
中峰洞;通江;#;4.1;#;奇特的地下岩溶世界,自然山水;32条点评
熊猫邮局;成都 · 宽窄巷子/中医学院附近地区;#;4.1;#;邮寄熊猫主题的明信片,特色展馆;77条点评
超级时空魔方(成都)元宇宙体验馆;成都 · 春熙路/太古里商业区;#;4.1;#;#;7条点评
伏龙观;都江堰 · 都江堰景区及周边;#;4.1;#;三面都是悬崖,历史建筑;73条点评
张公桥美食街;乐山 · 张公桥/东大街美食街;#;4.1;#;以饮食为主的特色商业街,城市漫步;59条点评
成都 · M2M 2025《The Better endings》巡演;成都 · 环球中心/世纪城新会展;#;4.1;#;演唱会;#
川北道署;阆中;#;4.1;#;再现官德文化,历史建筑;46条点评
理县泡温泉;理县·阿坝藏族羌族自治州;#;4.1;#;#;#
泸州酒文化体验;泸州·四川;#;4.1;#;#;#
丹景山;彭州;4A;4.1;彭州玩水避暑榜 No.1;适合徒步登山,避暑纳凉;561条点评
三星堆青铜艺术坊;广汉;#;4.1;#;#;3条点评
刘备墓;成都 · 锦里/武侯祠附近地区;#;4.1;#;夫妻三人合葬墓;100条点评
汤悦温泉(春熙路)店;成都 · 春熙路/太古里商业区;#;4.1;#;#;3条点评
成都 · 陈丽君主演越剧《我的大观园》;成都;#;4.1;#;演出;1条点评
老峨山;丹棱;4A;4.1;#;山形酷似峨眉,遛娃宝藏地;230条点评
古尔沟温泉山庄温泉;理县;#;4.1;毕棚沟温泉景点榜 No.2;有独具民族特色的建筑,遛娃宝藏地;89条点评
浪美术馆·成都;成都 · 建设路/东郊记忆公园;#;4.1;#;博物馆&展馆;6条点评
雅克鹿之谷;红原;#;4.1;#;野生梅花鹿，高原新宠儿,动物园&水族馆;13条点评
麓湖水城-麓客岛;成都 · 天府新区/西博城地区;#;4.1;#;公园&植物园;1条点评
工部祠;成都 · 杜甫草堂/省人民医院;#;4.1;#;欣赏杜甫石刻像,历史建筑;73条点评
金川观音桥;金川;4A;4.0;#;观音庙和情人海闻名遐迩,历史建筑;48条点评
西昌建川电影博物馆;西昌;#;4.0;#;博物馆;3条点评
绵竹麓棠温泉;绵竹;#;4.0;四川温泉景点榜 No.20;给全身来一次综合调理,遛娃宝藏地;1004条点评
冶勒湖;冕宁;#;4.0;#;高原湖泊，四周有原始森林,自然山水;32条点评
扎嘎瀑布;松潘;#;4.0;#;钙化石上的阶梯式瀑布,自然山水;59条点评
锦屏山风景区;阆中;#;4.0;#;锦屏山海拔480米,登高爬山;148条点评
八郎生都村星空营地;康定;#;4.0;#;#;1条点评
川西民俗特色街;成都 · 黄龙溪古镇/欢乐田园;#;4.0;#;历史建筑;2条点评
卓玛拉措;稻城;#;4.0;#;春天欣赏灿烂盛开的杜鹃花,登高爬山;127条点评
钓鱼台;西昌 · 邛海西度假区;#;4.0;#;#;1条点评
金沙江白鹤滩水电站;宁南;#;4.0;#;中国第二大水电站,地标观景;12条点评
阆中滕王阁;阆中;#;4.0;#;建设在山上的历史建筑,遛娃宝藏地;140条点评
成都东安湖体育公园多功能馆;成都 · 龙泉驿地区/大运会体育中心;#;4.0;#;#;1条点评
成都 · 《爱·永恒》理查德·克莱德曼钢琴音乐会;成都 · 九眼桥/四川大学附近地区;#;4.1;#;#;#
雅州廊桥;雅安 · 雅州廊桥/四川农大;#;4.0;#;内有餐饮和手工艺品,地标观景;66条点评
葛仙山;彭州;#;4.1;#;登高爬山;15条点评
玉科大草原;道孚;#;4.0;#;草原采风;8条点评
马里冷旧风景区;峨边;#;4.0;#;登高爬山;5条点评
若尔盖湿地;若尔盖;#;4.0;#;分布广面积大，沼泽率高,自然山水;66条点评
富乐山;绵阳 · 富乐山地区;#;4.0;绵阳玩水避暑榜 No.5;品味三国文化俯瞰城市景色,避暑纳凉;436条点评
问花村;都江堰 · 青城外山/熊猫苑;#;4.0;#;遛娃宝藏地;130条点评
奶子沟彩林谷;黑水;#;4.0;#;自然的大氧吧,自然山水;57条点评
奶子沟风景区;黑水;4A;4.0;#;自然山水;3条点评
窄巷子;成都 · 宽窄巷子/中医学院附近地区;#;4.0;#;#;8条点评
桓侯宫;自贡 · 自贡市第一人民医院/彩灯公园;#;4.0;#;清朝古建，纪念名将张飞,历史建筑;23条点评
川南大草原;内江;4A;4.0;#;草原风光的生态谷地,度假村;257条点评
日照金山;泸定;#;4.0;#;#;1条点评
春芽岛森林营;都江堰;#;4.0;#;#;#
泽桑拉空中花园;康定;#;4.0;#;公园&植物园;2条点评
青林口古镇;江油;#;4.0;#;看看清代的木制老建筑,古镇古村;55条点评
卧龙熊猫坪;汶川;#;4.0;#;遛娃宝藏地;9条点评
毕棚沟娜姆湖森林暖池温泉;理县;#;4.0;#;群山环抱，冬季理想滑雪地,自然山水;15条点评
四姑娘山长坪沟景区-幺妹峰;小金;#;4.0;#;登高爬山;2条点评
月亮坪漂流;宣汉;#;4.0;#;清凉漂流;13条点评
幸福公社农耕文化生态园;宜宾;#;4.0;#;避暑纳凉;1169条点评
康定泡温泉;康定·甘孜藏族自治州;#;4.0;#;#;#
熊猫馆;成都 · 金牛万达/成都动物园;#;4.0;#;动物园&水族馆;3条点评
九龙峡漂流;崇州;#;4.0;#;清凉消夏的好去处,清凉漂流;76条点评
生机之塔;成都 · 环球中心/世纪城新会展;#;4.0;#;地标观景;3条点评
坛城;色达;#;4.0;#;各类本尊的法界宫殿,历史建筑;42条点评
九龙沟漂流;崇州;#;4.0;#;清凉漂流;113条点评
明月峡古栈道遗址;广元;#;4.0;#;历史建筑;33条点评
磐羊湖;理县;#;4.0;#;四周群山环绕的高山湖泊,自然山水;33条点评
白马王朗;平武;#;4.0;#;#;3条点评
噶陀寺;白玉;#;4.0;#;宁玛巴传承三大金刚道场之一,历史建筑;19条点评
小猪佩奇欢乐乐园(成都店);成都 · 金融城/双子塔附近地区;#;4.0;#;儿童乐园;7条点评
成都松鼠部落;成都 · 天府新区/西博城地区;#;4.0;#;原生态大型户外亲子乐园,遛娃宝藏地;1295条点评
元通古镇;崇州;4A;4.0;#;历史上的一个重要码头,古镇古村;243条点评
大漕河温泉瀑布;普格;#;4.0;#;热气蒸腾、声响如雷,泡温泉;40条点评
白塔;阆中;#;4.0;#;内有九十一级螺旋梯道,历史建筑;56条点评
观鸟岛湿地公园;西昌 · 邛海西度假区;#;4.0;#;自然山水;18条点评
黄龙湖漂流;泸州;#;4.0;#;设有烧烤区和露营区,清凉漂流;72条点评
青龙湖湿地公园;成都 · 成都大学/青龙湖湿地公园;#;4.0;#;青龙湖湿地融合明代蜀文化,避暑纳凉;27条点评
翡翠长廊;长宁 · 蜀南竹海;#;4.0;#;拥有红色地毯式的公路;44条点评
阆中文庙;阆中;#;3.9;#;#;52条点评
双子塔;成都 · 金融城/双子塔附近地区;#;4.0;#;夜游观景;1条点评
青神县中岩寺;青神;#;3.9;#;观赏造型各异的石像,历史建筑;77条点评
东门市井;成都 · 锦华万达/四川师范大学;#;3.9;#;传统休闲，体验老成都的市井生活,城市漫步;23条点评
寻龙山景区;北川;4A;3.9;#;看溶洞游风情小镇,清凉漂流;258条点评
夜游三江;乐山 · 乐山大佛景区;#;3.9;#;拜访睡佛，饱览两岸江景,夜游观景;116条点评
风水博物馆;阆中;#;3.9;#;展览众多,博物馆;91条点评
成都丹景谷漂流;简阳 · 天府新区/西博城地区;#;3.9;#;清凉漂流;11条点评
江油怪石滩;江油;#;3.9;#;自然山水;1条点评
松潘奇峡沟滑雪场;松潘;#;4.0;#;冰雪乐园;14条点评
甘孜古镇;甘孜县;#;3.9;#;古镇古村;12条点评
日月坪;大邑 · 西岭雪山;#;3.9;#;可遥望峨眉山、贡嘎山等,遛娃宝藏地;137条点评
大邑看日出;大邑·成都;#;3.9;#;#;#
冠英古街;宜宾 · 合江门/大观楼;#;3.9;#;城市漫步;1条点评
邛海泸山国家级风景名胜区-光福寺;西昌 · 邛海西度假区;#;3.9;#;欣赏气势恢宏的佛教建筑群,历史建筑;46条点评
泸州方山风景区;泸州;#;3.9;#;登高爬山;169条点评
泸源崖;盐源 · 尼塞度假区/格姆女神山索道;#;3.9;#;攀岩爱好者的好去处,自然山水;22条点评
收藏家系列《日本动画原稿展》全球巡回展 成都站;成都;#;3.9;#;特色展馆;#
岷江源国家湿地公园;松潘;#;3.9;#;自然山水;#
南湖梦幻岛嬉水乐园;成都 · 华阳/海昌极地海洋公园;#;3.9;#;清凉之旅,遛娃宝藏地;120条点评
成都 · 法语原版音乐剧《罗密欧与朱丽叶》;成都;#;4.0;#;演出;#
斯古拉文旅城;小金 · 长坪沟景区/民族风情街;#;3.9;#;度假村;17条点评
理县赏红叶;理县·阿坝藏族羌族自治州;#;3.9;#;#;#
月亮田景区;宜宾 · 李庄旅游度假区;#;3.9;#;历史建筑;3条点评
仙海旅游度假区;绵阳 · 仙海风景区;4A;3.9;#;环湖骑行放松身心,避暑纳凉;93条点评
黄鹤楼;内江;#;3.9;#;夜游观景;1条点评
中国保宁醋文化博物馆;阆中;#;4.0;#;博物馆;38条点评
蒲江县西来古镇;蒲江;#;3.9;#;赏明清川西民居和千年古榕,古镇古村;128条点评
几米绘本VR剧场：《我的世界都是你》VR戏剧体验;成都 · 锦华万达/四川师范大学;#;3.9;#;特色展馆;2条点评
惠远寺;道孚;#;3.9;#;宫殿式金瓦顶楼,历史建筑;20条点评
成都 · 秦潮觉醒沉浸式探索体验;成都 · 金融城/双子塔附近地区;#;3.9;#;特色展馆;#
芳草海;九寨沟;#;3.9;#;四季呈现出不同美景,自然山水;129条点评
各莫寺;阿坝县;#;3.9;#;历史建筑;16条点评
卡拉卡拉漫温泉;成都 · 金牛万达/成都动物园;#;3.9;#;遛娃宝藏地;97条点评
龙凤峡风景旅游区;射洪;#;3.9;#;#;#
羊茸哈德;黑水;#;3.9;#;具有藏族风情的民俗村落;11条点评
莲花湖;达州;#;3.9;#;天然氧吧，每年举办桃花节,避暑纳凉;92条点评
欢乐派海滩公园;泸州;#;3.9;#;建有飓风滑道,清凉漂流;664条点评
绵阳海底世界;绵阳 · 绵阳火车站地区;#;4.0;#;探索奇妙海底世界,亲近动物;190条点评
人参果坪;小金;#;3.9;#;草原采风;15条点评
燕子沟风景区;泸定;#;3.9;#;沟内赏贡嘎山全貌,登高爬山;213条点评
大瓦山;乐山;#;3.9;#;海拔3236米,登高爬山;19条点评
然日卡村;理塘;#;3.9;#;#;2条点评
周子古镇;蓬安;#;3.9;#;有清代民居院落，文化独特,古镇古村;89条点评
广汉夜市;广汉;#;3.9;#;城市漫步;6条点评
汉昭烈庙;成都 · 锦里/武侯祠附近地区;#;3.9;#;观赏有名的三绝碑;146条点评
鱼子西风景区(鱼子西日落营地);康定 · 鱼子西;#;3.9;#;#;3条点评
花水湾第一村温泉;大邑 · 花水湾温泉度假区;#;3.9;#;大型温泉度假旅游区,泡温泉;366条点评
西索民居;马尔康;#;3.9;#;典型嘉绒藏族特色寨子;44条点评
海螺沟二号营地冰川温泉;泸定;#;3.9;#;一边泡温泉一边赏雪山,泡温泉;53条点评
成飞公园;成都 · 成都火车西站/青羊万达;#;3.9;#;园内观赏歼7机飞机实体,公园&植物园;18条点评
