景点名称;地点;景点级别;热度;口碑;标签;评论
次仁切阿雪山博物馆;拉萨 · 色拉寺及附近地区;#;2.0;#;展示珠穆朗玛峰登山历史,博物馆;4条点评
加错拉山观景台;拉孜;#;2.0;#;#;#
宗山抗英遗址;江孜;#;2.0;#;#;#
金色颇章;拉萨 · 罗布林卡及附近地区;#;2.0;#;#;2条点评
松多温泉;工布江达;#;2.0;#;#;#
黑石北湖;改则;#;2.0;#;#;#
布达拉宫角楼;拉萨 · 布达拉宫/太阳岛及附近地区;#;2.0;#;历史建筑;#
夏扎大院;拉萨 · 八廓街/大昭寺及附近地区;#;2.0;#;历史建筑;1条点评
唐蕃古道;工布江达;#;2.0;#;历史建筑;3条点评
协格尔曲德寺;定日;#;2.0;#;历史建筑;5条点评
西藏萨迦查仓啊上等贵族府邸;萨迦;#;2.0;#;历史建筑;6条点评
色拉(西山口);山南;#;2.0;#;#;1条点评
西藏林芝八一厦门广场;林芝 · 林芝市中心及附近地区;#;2.0;#;#;#
观景台;江孜;#;2.0;#;#;#
雄色寺;曲水;#;2.0;#;历史建筑;#
金城公主剧场;拉萨 · 文成公主实景剧场及附近地区;#;2.0;#;#;#
海通石林;芒康;#;2.0;#;#;#
中国西藏文化旅游创意园区;拉萨 · 文成公主实景剧场及附近地区;#;2.0;#;#;#
房车营地;波密;#;2.0;#;#;#
比如寺;比如;#;2.0;#;#;#
噶玛夏寺;拉萨 · 八廓街/大昭寺及附近地区;#;2.0;#;历史建筑;#
琼波热巴艺术广场;丁青;#;2.0;#;地标观景;#
招提壁垒;吉隆;#;2.0;#;历史建筑;1条点评
扎什伦布寺-陈列馆;日喀则;#;2.0;#;#;#
玛布日山;拉萨 · 布达拉宫/太阳岛及附近地区;#;1.9;#;登高爬山;#
萨嘎县布扎寺;萨嘎;#;1.9;#;#;#
朗孜夏陈列馆;拉萨 · 八廓街/大昭寺及附近地区;#;1.9;#;场馆展馆;2条点评
西藏祥蚨湾康养基地;拉萨 · 扎基寺及附近地区;#;2.0;#;#;#
根敦群佩当代艺术画廊;拉萨 · 八廓街/大昭寺及附近地区;#;1.9;#;特色展馆;1条点评
娜拉措;米林;#;1.9;#;自然山水;#
即乌寺;普兰;#;1.9;#;建筑布局仿效布达拉宫,历史建筑;18条点评
唐蕃会盟碑;拉萨 · 八廓街/大昭寺及附近地区;#;1.9;#;汉藏历史上一件可贵文物,历史建筑;40条点评
别若则错;革吉;#;1.9;#;#;#
杰玛央宗冰川;仲巴;#;1.9;#;自然山水;#
德兴乡;墨脱;#;1.9;#;#;2条点评
测东拉错;申扎;#;1.9;#;#;#
阿隆藏布;改则;#;1.9;#;#;#
中流砥柱;工布江达;#;1.9;#;巨石矗立于湍急的水中,登高爬山;71条点评
格嘎村;林芝;#;1.9;#;#;3条点评
孔唐拉姆山;吉隆;#;1.9;#;登高爬山;#
多僧寺-天葬台;江达;#;1.9;#;#;#
玛旁雍错湿地森林公园;普兰;#;1.9;#;#;#
西藏革命建设改革纪念馆;拉萨 · 罗布林卡及附近地区;#;1.9;#;#;#
鲁仁塘咔;改则;#;1.9;#;#;1条点评
林芝市 · 拉月温泉;林芝;#;1.9;#;#;#
浪卡子县珠地寺;浪卡子;#;1.3;#;#;#
飞越西藏5D飞行体验馆;拉萨;#;1.9;#;#;1条点评
琼果杰寺;加查;#;1.9;#;历史建筑;15条点评
曲当乡;定日;#;1.9;#;#;#
曲桑寺;拉萨;#;1.9;#;历史建筑;3条点评
强康;拉萨 · 布达拉宫/太阳岛及附近地区;#;1.9;#;#;#
雅鲁藏布大峡谷风景区第四景点;林芝;#;1.9;#;#;#
工布花谷;林芝;#;1.9;#;#;#
拉萨规划建设展览馆;拉萨 · 万达广场及附近地区;#;1.9;#;特色展馆;#
千年核桃园;朗县;#;1.9;#;#;#
玛旁雍措湿地国家级自然保护区;普兰;#;1.9;#;#;#
玛朗峡谷观景台;札达;#;2.0;#;#;#
嘉措拉山;拉孜;#;1.9;#;#;#
九眼温泉景区;定结;#;1.8;#;#;#
孜珠寺-露营地;丁青;#;1.9;#;#;#
嘎贡布达;贡嘎;#;1.9;#;#;#
梵行浴池高压氧舱;普兰;#;1.9;#;#;#
亚桑寺;山南;#;1.9;#;历史建筑;2条点评
扎东寺;仲巴;#;1.9;#;历史建筑;#
德仲寺;墨竹工卡;#;1.9;#;历史建筑;#
日喀则剧院;日喀则;#;1.9;#;#;3条点评
阿布及错;工布江达;#;1.9;#;#;#
吉吾寺;普兰;#;1.9;#;#;#
定结县湿地王国;定结;#;1.9;#;#;#
聂拉木人民广场;聂拉木;#;1.9;#;#;#
沃卡澡堂;山南;#;1.9;#;#;#
西藏雪顿节;拉萨 · 扎基寺及附近地区;#;1.9;#;节日;#
海不日神山;扎囊;#;1.9;#;登高爬山;7条点评
拉隆寺;洛扎;#;1.9;#;历史建筑;2条点评
根敦群培纪念馆;拉萨 · 八廓街/大昭寺及附近地区;#;1.8;#;#;#
查拉鲁普石窟;拉萨 · 布达拉宫/太阳岛及附近地区;#;1.9;#;历史建筑;#
中国三峡;林芝 · 林芝市中心及附近地区;#;1.9;#;#;#
扎达广场;札达;#;1.8;#;#;#
恰青冰川;波密;#;1.8;#;自然山水;#
打隆寺;浪卡子;#;1.8;#;历史建筑;4条点评
雅鲁藏布江源头;普兰;#;1.8;#;自然山水;#
西泊寺;贡觉;#;1.8;#;历史建筑;#
折公错;洛扎;#;1.8;#;#;#
西藏藏经博物馆;拉萨 · 文成公主实景剧场及附近地区;#;1.8;#;#;#
西藏大剧院;拉萨 · 万达广场及附近地区;#;1.8;#;#;#
卓玛圣泉;察雅;#;1.8;#;#;#
西藏羊湖国际滑翔伞飞行基地;浪卡子;#;1.8;#;#;#
蒙达拉脚;浪卡子;#;1.8;#;#;#
聂塘卓玛拉康;曲水;#;1.8;#;历史建筑;#
西藏毛主席像章博物馆;拉萨 · 拉萨火车站/柳梧新区及附近地区;#;1.8;#;红色光辉,博物馆&展馆;#
那曲;安多;#;1.8;#;#;#
德吉罗布儿童乐园;拉萨 · 拉萨火车站/柳梧新区及附近地区;#;1.8;#;儿童乐园;5条点评
大昭寺-朝拜区域;拉萨 · 八廓街/大昭寺及附近地区;#;1.8;#;#;#
卡斯木村;林芝;#;1.8;#;#;3条点评
达东盛夏林卡;拉萨;#;1.8;#;#;6条点评
曲贡文化遗址;拉萨 · 色拉寺及附近地区;#;1.8;#;古老的村居遗址,历史建筑;16条点评
索松村洛桑文历博物馆;林芝;#;1.8;#;#;#
布宮典藏布达拉宫文创体验馆;拉萨 · 布达拉宫/太阳岛及附近地区;#;1.8;#;#;#
世界海拔最高的游泳馆;那曲;#;1.8;#;#;#
林芝风情街;林芝;#;1.8;#;#;#
边坝寺;边坝;#;1.8;#;历史建筑;#
门东寺;措勤;#;1.8;#;#;#
江孜县紫金寺;江孜;#;1.8;#;历史建筑;#
热拉雍仲林寺;南木林;#;1.8;#;历史建筑;3条点评
吉如拉康寺;山南;#;1.8;#;历史建筑;3条点评
梵音映画环球旅拍;拉萨 · 八廓街/大昭寺及附近地区;#;1.8;#;#;#
山南敏珠林寺;拉萨 · 八廓街/大昭寺及附近地区;#;1.8;#;#;#
结果错;昂仁;#;1.8;#;#;#
班戈江龙玛曲国家湿地公园;班戈;#;1.8;#;#;#
扎日南木错;尼玛;#;1.8;#;#;#
奇林峡观景台;定结;#;1.8;#;#;#
拉萨印象;拉萨 · 布达拉宫/太阳岛及附近地区;#;1.8;#;#;#
拉萨滨河游船;拉萨 · 罗布林卡及附近地区;#;1.8;#;#;#
V字峡谷;察隅;#;1.8;#;#;1条点评
达绕错;改则;#;1.8;#;#;#
纳唐寺;日喀则;#;1.8;#;历史建筑;#
工布自然保护区;林芝;#;1.8;#;近距离观察牦牛,自然山水;3条点评
芒框腊卡;左贡;#;1.8;#;历史建筑;1条点评
金嘎溶洞;江孜;#;1.8;#;自然山水;8条点评
"秀色才纳"净土健康产业观光园;曲水;#;1.8;#;园林花园;15条点评
藏游坛城奇幻海洋馆;拉萨 · 哲蚌寺/金珠西路及附近地区;#;1.8;#;动物园&水族馆;#
俏夫人(德吉路店);噶尔;#;1.8;#;#;#
木如寺;拉萨 · 八廓街/大昭寺及附近地区;#;1.8;#;#;#
鲁朗小镇牌坊;林芝 · 鲁朗及附近地区;#;1.8;#;#;#
然乌洒列自驾露营地;八宿;#;1.8;#;#;#
芒康县盐井马帮民俗博物馆;芒康;#;1.8;#;#;#
当惹雍错景区观景台;尼玛;#;1.8;#;#;#
八宿县峡谷电竞馆;八宿;#;1.7;#;#;#
邦达草原观景点;八宿;#;1.8;#;#;#
仲措隆巴错;工布江达;#;1.8;#;#;#
当惹雍措;尼玛;#;1.8;#;#;#
巴松措秘境·户外运动营地;工布江达;#;1.8;#;#;#
莽错;芒康;#;1.8;#;自然山水;6条点评
曲美辛古抗英纪念碑;亚东;#;1.7;#;#;#
印经院;昌都;#;1.8;#;#;#
西藏自治区图书馆;拉萨 · 罗布林卡及附近地区;#;1.8;#;#;1条点评
德央扎仓;拉萨 · 哲蚌寺/金珠西路及附近地区;#;1.8;#;历史建筑;6条点评
慈觉林寺;拉萨 · 文成公主实景剧场及附近地区;#;1.8;#;#;#
象雄穹宗遗址;尼玛;#;1.8;#;#;#
措学仁玛营地;定日;#;1.8;#;#;#
拉萨美术馆;拉萨 · 仙足岛及附近地区;#;1.8;#;#;#
拉萨乃仓广场;拉萨 · 仙足岛及附近地区;#;1.8;#;#;#
德木寺;林芝;#;1.8;#;历史建筑;#
象雄古堡;拉萨;#;1.8;#;历史建筑;#
波罗乡;江达;#;1.7;#;#;4条点评
热振国家森林公园;林周;#;1.8;#;#;#
澜沧江天津广场;昌都;#;1.8;#;#;#
加木红柳湿地公园;噶尔;#;1.7;#;#;#
拉萨河;拉萨;#;1.8;#;#;#
札达土林国家地质公园-托林寺遗迹;札达;#;1.7;#;#;#
喜荣沟景区;墨脱;#;1.8;#;#;#
雅鲁藏布江;日喀则;#;1.8;#;#;#
尼木玛曲;尼木;#;1.7;#;#;#
嘎玛;昌都;#;1.7;#;#;#
西藏百万农奴解放纪念馆(分馆);拉萨 · 万达广场及附近地区;#;1.7;#;#;#
白普隆沟牧场;波密;#;1.8;#;#;#
丹娘乡沙丘旅游景区;米林;#;1.8;#;#;#
芝达布日寺;噶尔;#;1.7;#;#;#
里呀多卡;波密;#;1.7;#;#;7条点评
生青;丁青;#;1.7;#;登高爬山;1条点评
拉萨银河星空光影小镇;曲水;#;1.7;#;#;#
俄尔寺;日喀则;#;1.7;#;历史建筑;#
羌纳寺;林芝;#;1.7;#;历史建筑;#
泽当公园;山南;#;1.7;#;#;#
岗日嘎布藏布;墨脱;#;1.7;#;#;#
星际探索·星空营地(乃钦康桑雪山店);江孜;#;1.7;#;#;#
小北湖;改则;#;1.7;#;#;#
茶卡错;革吉;#;1.7;#;#;#
松卡石塔;扎囊;#;1.7;#;历史建筑;#
西藏昌都察雅县皇爵;察雅;#;1.7;#;#;#
喇嘛岭;林芝;#;1.7;#;#;#
幸福小镇·汤泉水汇;拉萨 · 万达广场及附近地区;#;1.7;#;#;#
桑阿寺;拉萨;#;1.7;#;历史建筑;#
扎日南木措美人尖;措勤;#;1.8;#;#;#
318彩虹冲水打卡地;波密;#;1.7;#;#;#
林则野生猕猴乐园;工布江达;#;1.7;#;#;#
那曲县杭州科普文化中心;那曲;#;1.7;#;#;#
木如宁巴寺;拉萨 · 八廓街/大昭寺及附近地区;#;1.7;#;历史建筑;8条点评
法王松赞干布殿;拉萨 · 八廓街/大昭寺及附近地区;#;1.7;#;#;#
格桑美朵游乐场;拉萨;#;1.7;#;游乐场体验升级,游乐场;#
绒布德寺;定日;#;1.7;#;历史建筑;#
蒙达岗日;洛扎;#;1.7;#;登高爬山;#
拉姆错;浪卡子;#;1.7;#;#;#
加嘎错;嘉黎;#;1.7;#;#;#
排龙自驾房车露营地;林芝;#;1.7;#;#;1条点评
途云客自驾车房车营地;拉萨;#;1.7;#;#;#
西藏纳木错自然保护区-错母期;班戈;#;1.7;#;#;#
沃卡乡曲龙寺;桑日;#;1.7;#;#;#
土旦热麦寺;贡嘎 · 拉萨贡嘎国际机场及附近地区;#;1.7;#;历史建筑;2条点评
厦门社区文化广场;林芝;#;1.7;#;地标观景;4条点评
田园风光观景台;林芝;#;1.7;#;#;#
姜桑拉姆峰;浪卡子;#;1.7;#;登高爬山;12条点评
西藏天文馆;拉萨 · 万达广场及附近地区;#;1.7;#;#;#
扎什文化广场;日喀则;#;1.7;#;观赏藏族传统建筑,地标观景;21条点评
西藏娃哈哈食品工业园景区;拉萨 · 堆龙德庆区政府及附近地区;#;1.7;#;高原地区生产基地;1条点评
桑耶景区渡口;扎囊;#;1.7;#;自然山水;5条点评
江达县1976营地;江达;#;1.7;#;#;#
木拉错;吉隆;#;1.7;#;#;#
沉措;浪卡子;#;1.7;#;#;#
江萨国家湿地公园;日喀则;#;1.7;#;#;#
广药白云山藏式养生古堡;林芝 · 鲁朗及附近地区;#;1.7;#;#;#
巴青县龙卡寺;巴青;#;1.7;#;#;#
拉乌山国际自驾游露营地;芒康;#;1.7;#;#;#
雪顿古镇;拉萨 · 文成公主实景剧场及附近地区;#;1.7;#;#;#
乃堆拉杜鹃花海景区;亚东;#;1.7;#;#;#
左贡寺;左贡;#;1.7;#;#;#
萨普;比如;#;1.7;#;#;#
野绣半岛露营;林周;#;1.7;#;露营·营地;1条点评
扎热寺;浪卡子;#;1.7;#;历史建筑;3条点评
纳麦村;林芝 · 鲁朗及附近地区;#;1.7;#;#;8条点评
聂当大佛;曲水;#;1.7;#;#;#
晓乌错;定日;#;1.7;#;自然山水;3条点评
雄楚;边坝;#;1.7;#;#;#
乃朗寺;拉萨;#;1.7;#;历史建筑;10条点评
那曲市色尼区孔玛乡宗青扎嘎旅游景区;那曲;#;1.7;#;#;1条点评
恩达温泉瀑布;察雅;#;1.7;#;#;#
澜沧江;芒康;#;1.7;#;#;#
吉日寺;林芝;#;1.7;#;#;#
拉木错;班戈;#;1.7;#;#;#
拉萨市中华文化公园;拉萨 · 拉萨火车站/柳梧新区及附近地区;#;1.7;#;#;#
朱拉河国家湿地公园;工布江达;#;1.7;#;#;#
文成公主帐篷营地;比如;#;1.7;#;#;#
羊卓雍措-萨隆寺;贡嘎;#;1.7;#;历史建筑;#
波密县嘎隆拉冰川;波密;#;1.7;#;#;#
沙琼村;察隅;#;1.7;#;#;11条点评
岗布沟旅游景区(宁金康桑);浪卡子;#;1.7;#;#;#
雅鲁藏布江黑颈鹤保护区;山南;#;1.7;#;自然山水;1条点评
狮子吼观音殿;拉萨 · 八廓街/大昭寺及附近地区;#;1.7;#;#;#
多雄拉;林芝;#;1.7;#;自然山水;8条点评
芒康滇金丝猴;芒康;#;1.7;#;#;#
雅砻人民公园;山南;#;1.7;#;公园&植物园;#
清真寺(雪强路);日喀则;#;1.7;#;#;11条点评
南方三佑怙殿;拉萨 · 八廓街/大昭寺及附近地区;#;1.7;#;历史建筑;9条点评
西藏朗县雅江公园;朗县;#;1.6;#;#;#
香柏林寺遗址;普兰;#;1.7;#;#;#
珠穆朗玛国家公园纪念碑;定日;#;1.7;#;#;#
黄湖;边坝;#;1.6;#;#;#
撒木错;比如;#;1.7;#;#;#
曲觉拉康;林芝;#;1.7;#;#;#
朗布其观景台;浪卡子;#;1.7;#;#;#
千古绝绘唐卡艺术;拉萨 · 八廓街/大昭寺及附近地区;#;1.7;#;美术馆&艺术馆;#
迪乐尼林卡乐园;拉萨;#;1.7;#;#;#
杰岗日神山;申扎;#;1.7;#;#;#
亚东县林海银河瀑布;亚东;#;1.7;#;#;#
加拉村;林芝;#;1.7;#;#;3条点评
札达县达巴扎西伦布寺;札达;#;1.6;#;#;#
协德乡;双湖;#;1.6;#;#;3条点评
羌姆石窟;定结;#;1.6;#;#;#
同卡寺;八宿;#;1.6;#;历史建筑;#
宁金抗沙峰;江孜;#;1.6;#;登高爬山;6条点评
西藏自治区日喀则桑珠子区步行街;日喀则;#;1.6;#;#;#
马泥佯塘;当雄;#;1.6;#;#;#
拉萨烈士陵园;拉萨 · 哲蚌寺/金珠西路及附近地区;#;1.6;#;#;#
珠峰大剧院;日喀则;#;1.6;#;#;#
雅鲁藏布江;朗县;#;1.6;#;#;#
阿玛直布错;定结;#;1.6;#;#;#
日喀则石刻艺术博物馆;日喀则;#;1.7;#;#;#
