景点名称;地点;景点级别;热度;口碑;标签;评论
元妙观;泉州 · 西街/开元寺;#;3.9;#;道教故事图案的石雕、砖雕,历史建筑;38条点评
妈祖诞生地-天妃故里遗址公园;莆田 · 湄洲岛·国家旅游度假区;#;3.9;#;一座庞大的人文艺术殿堂,历史建筑;25条点评
五云楼;龙岩 · 永定土楼;#;3.9;#;历史建筑;21条点评
火山岛地学博物馆;漳浦 · 火山岛景区;#;3.9;#;像粉色城堡，结构错落有致,博物馆;22条点评
大嶝岛;厦门;#;3.9;#;水质优良的白鹭自然保护区,自然山水;140条点评
泉府小西埕;泉州 · 西街/开元寺;#;3.9;#;城市漫步;37条点评
漳州石牌坊;漳州 · 漳州古城;#;3.9;#;历史建筑;5条点评
永定土楼香叙天涯明月刀沉浸式剧场;龙岩 · 永定土楼;#;3.9;#;特色展馆;5条点评
涂门街;泉州 · 西街/开元寺;#;3.9;#;古今建筑相融的闽南街道,历史建筑;76条点评
武夷山风景名胜区-隐屏峰;武夷山 · 武夷山风景区;#;3.9;#;峰峦方正如屏,登高爬山;35条点评
云窝;武夷山 · 武夷山风景区;#;3.9;#;因洞穴冒出云雾而得名,登高爬山;63条点评
平潭海钓;平潭·福州;#;3.9;#;素有海钓天堂的美誉;#
东街口;福州 · 三坊七巷;#;3.9;#;拥有1700多年历史,城市漫步;16条点评
海上自行车道(水上运动中心进入点);厦门 · 集美学村/杏林湾/园博苑;#;3.9;#;#;1条点评
美华沙滩;厦门 · 鼓浪屿地区;#;3.9;#;滩缓浪平、水色碧绿,海滨玩水;50条点评
猫儿山国家森林公园;泰宁;#;3.9;#;登高爬山;112条点评
浒屿澳村;霞浦;#;3.9;#;#;11条点评
巨鹏飞梦幻海岸;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.9;#;水陆两大主题乐园,遛娃宝藏地;1277条点评
七峰叠翠风景区;三明;#;3.9;#;登高爬山;6条点评
东山关帝庙(东山风动石景区);东山 · 南门湾/风动石;#;3.9;#;历史建筑;20条点评
厦门快艇体验;厦门·福建;#;3.7;#;速度与激情的双重享受;#
五缘湾游艇体验中心;厦门 · 五缘湾地区;#;3.9;#;游艇帆船;4条点评
夫妻峰;福鼎 · 太姥山;#;3.9;#;山峰似男人背着一个女人,登高爬山;7条点评
北港村石头厝;平潭 · 北港村/渔屿村;#;3.9;#;#;#
漳州东南花都;漳浦;4A;3.8;#;历届花博会举办地,自然山水;373条点评
铁路文化公园;厦门 · 中山路地区;#;3.8;#;由铁路轨道改建的免费公园,公园&植物园;375条点评
翠屏湖;古田;#;3.8;#;烟波浩淼、空气清新,自然山水;85条点评
超级马里奥儿童游乐园;厦门;#;3.8;#;#;#
澳前台湾小镇;平潭 · 68海里/台湾小镇;#;3.8;#;城市漫步;4条点评
长泰漂流;漳州;#;3.8;#;清凉漂流;671条点评
平潭东美嘉佑游艇海钓基地(仙人井店);平潭 · 仙人井;#;3.8;#;#;10条点评
金穗园温泉;厦门;#;3.8;厦门温泉景点榜 No.3;感受独特的闽南农庄文化,度假村;468条点评
福州海峡奥林匹克体育中心;福州 · 金山/仓山万达;#;3.8;#;包括4个主体场馆,场馆展馆;11条点评
福州欧乐堡童话乐园;永泰;#;3.8;#;动物园&水族馆;7条点评
北部玻璃栈道;平潭 · 北部生态廊道;#;3.8;#;#;9条点评
龙岩梅花山虎园;上杭;4A;3.8;#;领略华南虎的雄姿,亲近动物;437条点评
超级时空魔方(厦门元宇宙体验馆);厦门 · 白鹭洲/东渡客运码头;#;3.8;#;特色展馆;15条点评
甘露岩寺;泰宁;#;3.8;#;南方少有的古代木构建筑群,历史建筑;47条点评
福州日溪峡谷瀑布景区;福州;#;4.0;#;V型峡谷，众多瀑布群,自然山水;159条点评
泉州西街;泉州;#;3.8;#;#;3条点评
水榭戏台;福州 · 三坊七巷;#;3.8;#;福州地方戏剧演艺场,历史建筑;29条点评
鹭江道;厦门 · 中山路地区;#;3.8;厦门夜游必打卡景点榜 No.10;厦门交通枢纽之一,城市漫步;72条点评
闽南朝天宫;厦门 · 湖里商业区;#;3.8;#;历史建筑;2条点评
东南悬空寺方广岩;永泰;#;3.8;#;岩体形如片瓦，凌空舒展,历史建筑;9条点评
永定古镇;龙岩 · 永定土楼;#;3.8;#;#;11条点评
畲山水景区;罗源;#;3.8;#;山奇水清，畲族风情浓厚,避暑纳凉;76条点评
石厝教堂;福州 · 烟台山/海峡会展中心;#;3.8;#;#;9条点评
雨林世界;厦门 · 中山路地区;#;3.8;#;宛如飘渺仙境,植物园;27条点评
裕昌楼;南靖 · 塔下土楼景区;#;3.8;#;东倒西歪楼，水井多,历史建筑;88条点评
霞浦县博物馆;霞浦 · 县城;#;3.8;#;博物馆;23条点评
厦门赏落羽杉;厦门·福建;#;3.8;#;#;#
龙岩赏樱花;漳平·龙岩;#;3.8;#;#;#
福建赏樱花;福建·中国;#;3.8;#;#;#
前美国领事馆;福州 · 烟台山/海峡会展中心;#;3.8;#;历史建筑;17条点评
天福茶博物院;漳浦;4A;3.8;#;以茶文化为主题的博物馆,博物馆;136条点评
九仙宫;福清;#;3.8;#;#;4条点评
浔埔村蚵壳厝;泉州 · 蟳埔村/东海泰禾广场;#;3.8;#;以蚵壳为建筑材料,历史建筑;25条点评
天芳悦潭生态旅游风景区;清流;4A;3.8;福建温泉景点榜 No.17;度假村;262条点评
金山寺;福州 · 金山/仓山万达;#;4.5;#;闽江的闻名景点,历史建筑;174条点评
玉沙湾公园;惠安;#;3.8;#;海滨玩水;5条点评
玉女峰景区;武夷山 · 武夷山风景区;#;3.8;#;欣赏精美的摩崖石刻,避暑纳凉;142条点评
临水宫;古田;#;3.8;#;历史建筑;4条点评
石狮小威海;石狮;#;3.8;#;#;#
奥林匹克体育中心凤凰体育馆;厦门;#;3.8;#;场馆展馆;1条点评
超级元宇宙幻境空间(泉州浦西万达广场店);泉州 · 万达广场/丰泽广场;#;3.8;#;特色展馆;12条点评
青龙瀑布;永泰 · 云顶旅游区/青云山景区;#;3.8;#;崖瀑高80米,自然山水;112条点评
琴园;厦门 · 鼓浪屿地区;#;3.8;#;园林花园;244条点评
厦门来疯喜剧场（SM三期四楼店）;厦门 · SM城市广场地区;#;3.8;#;演出;#
高罗海滩;霞浦;#;3.7;#;海滩&岛屿;#
东山报恩寺;莆田 · 兴化府历史文化街区/市政府;#;3.7;#;#;2条点评
伊航出海玩·帆船·冲浪俱乐部;东山 · 南门湾/风动石;#;3.7;#;#;16条点评
滨海公园;泉州 · 蟳埔村/东海泰禾广场;#;3.7;#;避暑纳凉;7条点评
镜山文创园·防空洞1977;泉州 · 西湖公园/清源山;#;3.7;#;历史建筑;5条点评
水头镇;南安;#;3.7;#;#;1条点评
大京城堡;霞浦;#;3.7;#;依山修建的明清古城堡,避暑纳凉;69条点评
清源天湖;泉州 · 西湖公园/清源山;#;3.7;#;自然山水;9条点评
东山岛出海浮潜体验;东山 · 金銮湾/马銮湾;#;3.9;#;#;27条点评
音乐广场(环岛南路);厦门 · 曾厝垵地区;#;3.7;#;以音乐为主题的休闲广场,地标观景;170条点评
九日山风景区;南安;#;3.7;#;保存有宋元以来的祈风石刻,历史建筑;76条点评
闽江公园;福州 · 金山/仓山万达;#;3.7;#;避暑纳凉;102条点评
鼓浪屿·百年美园故事馆;厦门 · 鼓浪屿地区;#;3.7;#;历史建筑;10条点评
龙岩龙门峡漂流;龙岩;4A;3.7;#;清凉漂流;8条点评
贝里溪蟹谷;连江;#;3.7;#;避暑纳凉;26条点评
福州 · 舞蹈诗剧《只此青绿》;福州 · 三坊七巷;#;3.7;#;舞蹈舞剧;#
原英国领事馆;厦门 · 鼓浪屿地区;#;3.7;#;历史建筑;25条点评
古石村;连江;#;3.7;#;古镇古村;4条点评
盛之乡温泉渡假村;厦门;#;3.7;厦门温泉景点榜 No.4;内有日式养身餐厅,度假村;228条点评
黄厝沙滩日出广场;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.7;#;海滩&岛屿;1条点评
沙县水美土堡群;三明;#;3.7;#;#;3条点评
福州开元寺;福州 · 三坊七巷;#;3.7;#;存有珍贵文物的古老佛寺,历史建筑;165条点评
灵山伊斯兰圣墓;泉州 · 万达广场/丰泽广场;#;3.7;#;了解该教传播史;56条点评
弘一法师纪念馆;泉州 · 西街/开元寺;#;3.7;#;了解弘一法师的生平事迹;115条点评
陈嘉庚纪念馆;厦门 · 集美学村/杏林湾/园博苑;#;#;#;博物馆&展馆;#
九鲤溪瀑;福鼎;#;3.7;#;主溪流长25公里,清凉漂流;153条点评
东山岛赶海;东山·漳州;#;3.7;#;#;#
左耳天台一景;东山 · 南门湾/风动石;#;3.7;#;#;2条点评
梧林古民居;晋江;#;3.7;#;#;2条点评
北辰山;厦门;4A;3.5;#;赏形态各异的十二龙潭瀑布,避暑纳凉;153条点评
乌山;福州 · 上下杭/宝龙广场;#;3.7;#;观摩古老的石刻,登高爬山;259条点评
天竺山森林公园;厦门;4A;3.7;#;绿意盎然的山林风光,避暑纳凉;137条点评
溯溪;漳州;#;3.7;#;#;#
小皓村;霞浦 · 三沙/东壁/小皓;#;3.7;#;水浅浪静溪流多，沙滩多彩,海滩&岛屿;132条点评
澳角村;东山 · 岐下鱼骨沙洲/天涯澳角;#;3.7;#;三面环海的渔村,海滨玩水;18条点评
平潭蓝眼泪观赏点;平潭 · 68海里/台湾小镇;#;3.7;#;#;12条点评
连江赶海一号亲子滩涂主题乐园;连江;#;3.7;#;体验式滩涂渔业的休闲项目,海滨玩水;92条点评
汤里温泉;厦门;#;3.7;厦门温泉景点榜 No.5;独特的白硫磺泉,泡温泉;40条点评
漳港海滩;福州 · 福州长乐国际机场;#;3.7;#;海滨玩水;3条点评
平潭环岛汽车租赁;平潭 · 龙王头沙滩/县城区;#;3.7;#;#;#
泉州郑成功公园;泉州 · 海峡体育中心/世界城;#;3.7;#;以郑成功主雕为核心,公园&植物园;50条点评
千鹭湖景区;武平;4A;3.7;#;避暑纳凉;745条点评
四十四桥;厦门 · 鼓浪屿地区;#;3.7;#;白色花岗石砌筑,地标观景;44条点评
东庠岛;平潭;#;3.7;#;被称为千礁岛县,海滨玩水;6条点评
筼筜湖;厦门 · 白鹭洲/东渡客运码头;#;3.7;#;像一条明如玻璃的轻飘带,自然山水;145条点评
土楼博物馆;南靖 · 书洋商圈;#;3.7;#;博物馆;3条点评
惠屿岛;泉州;#;3.7;#;海滨玩水;32条点评
大榕树;南靖 · 云水谣景区;#;3.7;#;自然山水;3条点评
镜山书院;泉州 · 西湖公园/清源山;#;3.6;#;遛娃宝藏地;15条点评
鹅尾海蚀地质公园;莆田 · 湄洲岛·国家旅游度假区;#;3.6;#;避暑纳凉;4条点评
南屿;东山 · 南门湾/风动石;#;3.6;#;海滨玩水;2条点评
泉州南音艺苑;泉州 · 西街/开元寺;#;3.6;#;观看曲艺演出;10条点评
天心洞;南安;#;3.7;#;南安市四大古刹之一,清凉漂流;37条点评
九峰山公园;南平;#;3.6;#;众多革命故事的发生地,登高爬山;151条点评
平潭岛海岛赶海基地;平潭 · 仙人井;#;3.6;#;#;#
上李水库公园;厦门 · 厦门火车站地区;#;3.6;#;园内可望山观水,公园&植物园;12条点评
椰风寨沙滩;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.6;#;避暑纳凉;3条点评
东山岛海钓;东山·漳州;#;3.6;#;#;#
《当代欧洲设计》红点设计大奖获奖作品展;厦门;#;3.6;#;特色展馆;#
山海健康步道;厦门 · SM城市广场地区;#;3.6;厦门近期热门景点榜 No.4;#;#
厦门 · 大型全男班舞蹈秀《无名之辈》;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.6;#;演出;#
淘金山;三明;#;3.6;#;山与佛浑然一体,历史建筑;221条点评
草庵寺;晋江;#;3.6;#;依山傍崖的珍贵摩尼教石雕,历史建筑;140条点评
平潭国际旅游岛-长江澳风力田景观区;平潭 · 长江澳风力田;#;3.6;#;避暑纳凉;7条点评
盼归塔;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.6;#;地标观景;3条点评
高罗沙滩国家特殊保护林带;霞浦;#;3.6;#;海滨玩水;11条点评
中川古村落景区;龙岩;#;3.6;#;古镇古村;26条点评
东方二十五坎;莆田;#;3.6;#;地标观景;6条点评
福州海峡国际会展中心;福州 · 烟台山/海峡会展中心;#;3.6;#;曾承办各类大型展会,地标观景;61条点评
坛南湾田美澳沙滩;平潭 · 坛南湾/将军山;#;3.6;#;海滨玩水;6条点评
宏琳厝;闽清;#;3.6;#;结构精巧的古民居建筑,历史建筑;71条点评
崇武潮乐水关风景区;惠安;#;3.7;#;遛娃宝藏地;16条点评
椰风寨海洋乐园;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.6;#;游乐场;18条点评
花竹日出1号观景点;霞浦 · 三沙/东壁/小皓;#;3.6;#;#;2条点评
福清永鸿温泉谷;福清;#;3.7;福州温泉景点榜 No.8;泡温泉;37条点评
灵应寺;南安;#;3.6;#;规模宏大的千年闽南古寺,历史建筑;43条点评
台山岛;福鼎;#;3.6;#;#;#
德济门遗址;泉州 · 西街/开元寺;#;3.6;#;宋元时期古刺桐城的象征,历史建筑;55条点评
百漈沟景区;永泰;4A;3.6;#;由各具特色的瀑布组成,避暑纳凉;151条点评
长乐象鼻澳海滩;福州 · 福州长乐国际机场;#;3.6;#;堤坝绵延千米，五颜六色,海滨玩水;10条点评
福建土楼非遗技艺传承中心（南靖云水谣）;南靖 · 云水谣景区;#;3.6;#;#;5条点评
晋江市第二体育中心;晋江;#;3.6;#;场馆展馆;1条点评
福州 · 亚洲大型全男班现代舞秀《无名之辈》;福州;#;3.6;#;舞蹈舞剧;#
厦门国际动漫展;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.6;#;特色展馆;22条点评
武夷山悬棺;武夷山 · 武夷山风景区;#;3.6;#;神奇的亘古之谜,历史建筑;29条点评
山海交响游轮;霞浦 · 县城;#;3.6;#;乘船游览;4条点评
德化看云海;德化·泉州;#;3.6;#;#;#
桐木关自然保护区;武夷山;#;3.6;#;自然山水;1条点评
厦门市鼓浪屿风景名胜区-日光岩寺;厦门 · 鼓浪屿地区;#;3.6;#;弘一法师曾到访此地,历史建筑;186条点评
蔡氏古民居建筑群;南安;#;3.6;#;规模宏大的闽南特色建筑群,历史建筑;133条点评
真武庙;泉州 · 蟳埔村/东海泰禾广场;#;3.6;#;玄天上帝八闽第一行宫,历史建筑;32条点评
霍比特小镇;福清;#;3.6;#;避暑纳凉;2条点评
珍珠湾;厦门 · 厦门大学地区;#;3.6;#;漫步沙滩感受大海阳光,海滨玩水;244条点评
围头村;晋江;#;3.4;#;浓浓的乡村风情,海滨玩水;33条点评
观音山;石狮;#;3.5;#;避暑纳凉;2条点评
红树林;霞浦;#;3.5;#;滩涂红树林与海水浑然一体,自然山水;19条点评
聚龙小镇温泉公园;惠安;#;3.5;泉州温泉景点榜 No.1;岩脉温泉,遛娃宝藏地;18条点评
龙川大峡谷;武夷山;#;3.6;#;古木参天、怪石嶙峋,避暑纳凉;164条点评
厦门野山谷景区;厦门;#;3.5;#;亲近自然感受山林野趣,避暑纳凉;187条点评
赤壁漂流;永泰;#;3.5;#;避暑纳凉;11条点评
平潭岛海滩;平潭 · 坛南湾/将军山;#;3.5;#;海滩&岛屿;#
漳州古城记忆馆;漳州 · 漳州古城;#;3.5;#;特色展馆;13条点评
厦门红点设计博物馆;厦门 · 集美学村/杏林湾/园博苑;#;3.5;#;博物馆;40条点评
菜溪岩;仙游;4A;3.5;#;避暑纳凉;169条点评
头号玩家五缘湾国际游艇帆船俱乐部;厦门 · 五缘湾地区;#;3.5;#;#;30条点评
黄檗山万福寺风景区;福清;#;3.5;#;开创了佛教黄檗宗,历史建筑;21条点评
顺美陶瓷文化世界;德化;#;3.6;#;欣赏陶艺品，体验陶瓷制作,博物馆&展馆;50条点评
解放大桥;福州 · 烟台山/海峡会展中心;#;3.5;福州夜游必打卡景点榜 No.9;登桥欣赏两岸美景,地标观景;65条点评
会展中心沙滩;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.5;#;海滨玩水;4条点评
海韵台;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.5;#;聆听此起彼伏的海浪声,海滨玩水;18条点评
霞浦漂流;霞浦·宁德;#;3.5;#;坐着皮艇顺流而下;#
万嘀帆船服务中心;厦门 · 五缘湾地区;#;3.6;#;游艇帆船;21条点评
南湾甲骨文摄影景点;霞浦;#;3.5;#;滩涂纹路形如甲骨文,海滨玩水;13条点评
厦门天山泉温泉度假山庄;厦门 · 中山路地区;#;3.5;#;泡温泉;1条点评
泉州印记闽南文化驿站;泉州 · 西街/开元寺;#;3.5;#;#;7条点评
汇丰银行公馆旧址(鼓浪屿);厦门 · 鼓浪屿地区;#;3.5;#;#;36条点评
定海湾;连江;#;3.5;#;海滨沙滩;2条点评
星空魔幻城;厦门 · 厦门大学地区;#;3.5;#;网红打卡圣地,特色展馆;123条点评
富溪大峡谷;龙岩;#;3.5;#;清凉漂流;19条点评
鼓浪屿协和礼拜堂;厦门 · 鼓浪屿地区;#;3.5;#;地标观景;21条点评
厦门 · 盛宇2025《从前以后》巡演;厦门 · 五缘湾地区;#;3.5;#;livehouse;#
卧龙湾花花世界;南平;4A;3.5;#;遛娃宝藏地;16条点评
厦门湾·白塘湾火山温泉;漳州;#;3.5;漳州温泉景点榜 No.5;海边静谧的火山温泉,遛娃宝藏地;780条点评
万春园;武夷山 · 武夷山风景区;#;3.5;#;旧日茶园变身园林式植物园,植物园;24条点评
霞浦东海1号丹湾2号观景台;霞浦;#;3.5;#;地标观景;1条点评
烟台山游船;福州 · 三坊七巷;#;3.5;#;#;1条点评
厦门香山湾滨海旅游度假区;漳浦 · 火山岛景区;#;3.5;#;#;#
厦门 · 2025 鹿晗 Season4 亚洲巡演-厦门站;厦门;#;5.5;#;演唱会;#
霍童镇;宁德;#;3.5;#;溪流横贯，村内有佛教名寺,避暑纳凉;49条点评
蜗牛村;漳州;#;3.5;#;遛娃宝藏地;9条点评
福建初溪客家土楼群;龙岩;#;3.5;#;#;1条点评
筼筜雅游;厦门 · 白鹭洲/东渡客运码头;#;3.5;厦门夜游必打卡景点榜 No.11;乘游船赏筼筜湖美景,遛娃宝藏地;143条点评
灵石山国家森林公园;福清;#;3.5;#;游览历史悠久的灵石寺,避暑纳凉;41条点评
九曲溪竹筏漂流-入口;武夷山 · 武夷山风景区;#;3.5;#;#;#
长汀古城墙;长汀;#;3.5;#;古城墙走向造型奇特,历史建筑;104条点评
考亭书院;南平;#;3.5;#;#;10条点评
翠郊古民居;福鼎;#;3.5;#;江南木质古建筑，精美绝伦,历史建筑;39条点评
岛语·海尾角 Hi SEABAY;霞浦;#;3.5;#;海滨沙滩;#
旗山万佛寺;闽侯;#;3.5;#;曾是福州佛教圣地之一,历史建筑;11条点评
天涯澳角;东山 · 岐下鱼骨沙洲/天涯澳角;#;3.5;#;#;1条点评
崇福寺;泉州 · 西街/开元寺;#;3.5;#;经典木结构建筑的寺庙,历史建筑;34条点评
黄岗山大峡谷;武夷山;#;3.5;#;观猴群听鸟鸣,避暑纳凉;66条点评
鼓浪屿龙头路;厦门 · 鼓浪屿地区;#;3.5;#;城市漫步;15条点评
厦门轮渡码头-市民专线通道;厦门 · 中山路地区;#;3.5;#;独特的钢琴造型;24条点评
天安门;厦门;#;3.5;#;#;2条点评
塘屿岛;福州;#;3.4;#;海岛为扁长形,海滨玩水;36条点评
金海岸沙滩游乐中心;莆田 · 湄洲岛·国家旅游度假区;#;3.5;#;沙子熠熠生辉,海滨沙滩;6条点评
漳州港双鱼岛;漳州;#;3.5;#;岛屿漫步;2条点评
红树林生态公园;莆田 · 湄洲岛·国家旅游度假区;#;3.4;#;公园&植物园;2条点评
武夷山国家森林公园;武夷山;#;3.4;#;十余种户外运功体验项目,避暑纳凉;32条点评
南屿双面海;东山 · 南门湾/风动石;#;3.4;#;海滩&岛屿;#
天湖风景区;福鼎 · 嵛山岛;#;3.4;#;自然山水;#
东山潜水;东山·漳州;#;3.4;#;感受海底世界的奇妙;#
中山公园-动物园;厦门 · 中山路地区;#;3.4;#;可入园观赏珍贵动物,动物园&水族馆;34条点评
长汀县博物馆;长汀;#;3.4;#;了解长汀县的悠久历史,博物馆;46条点评
高北土楼群;龙岩 · 永定土楼;#;3.4;#;#;#
六鳌半岛;漳浦 · 六鳌翡翠湾景区;#;3.4;#;因半岛上集镇六鳌而得名,海滨玩水;3条点评
樟脚村;泉州;#;3.4;#;观赏石头累砌的房屋群,古镇古村;47条点评
泉州市科技馆(新馆);泉州 · 蟳埔村/东海泰禾广场;#;3.4;#;参观地震科学专题展区,科技馆;45条点评
南少林寺;福清;#;3.4;#;历史建筑;1条点评
【厦门】喜剧脱口秀《佳贝爱》;厦门 · SM城市广场地区;#;3.4;#;演出;#
谯楼;莆田 · 城厢万达/南山广华寺;#;3.4;#;历史建筑;16条点评
平潭海岛国家森林公园;平潭 · 龙王头沙滩/县城区;#;3.4;#;设有海鲜大排档,避暑纳凉;64条点评
田螺坑观景台;南靖 · 塔下土楼景区;#;3.4;#;地标观景;#
福州海峡奥林匹克体育中心-体育场;福州 · 金山/仓山万达;#;3.4;#;#;#
三明欢乐大世界;三明;#;3.4;#;游乐项目丰富多彩,遛娃宝藏地;27条点评
鹭江夜宴;厦门 · 中山路地区;#;3.4;#;夜游观景;2条点评
华新路;厦门 · 中山路地区;#;3.4;#;漫步街区欣赏闽南特色建筑,城市漫步;89条点评
溪禾山铁观音文化园;安溪;#;3.4;泉州夜游必打卡景点榜 No.4;自然山水;92条点评
途纪·落日航线;厦门 · 中山路地区;#;3.4;#;乘船游览;10条点评
日本领事馆旧址;厦门 · 鼓浪屿地区;#;3.4;#;历史建筑;13条点评
南海观世音菩萨;厦门 · 高崎机场地区;#;3.4;#;#;1条点评
武夷山度假区;武夷山 · 市区;#;3.4;#;避暑纳凉;4条点评
朱子故居;武夷山;#;3.4;#;赏田园美景，了解古人生平,历史建筑;36条点评
飞戟洞;莆田 · 湄洲岛·国家旅游度假区;#;3.4;#;#;1条点评
万石沧海;厦门 · 厦门火车站地区;#;3.4;#;城市漫步;1条点评
厦门大学(思明校区)-颂恩楼;厦门 · 厦门大学地区;#;3.4;#;厦大气派的建筑楼群,地标观景;179条点评
武夷山市步行街;武夷山 · 市区;#;3.4;#;城市漫步;2条点评
集美中学-南薰楼;厦门 · 集美学村/杏林湾/园博苑;#;3.4;#;集美标志性建筑;18条点评
绶溪公园;莆田;4A;3.4;#;集生态、娱乐、休闲于一体,公园&植物园;39条点评
太子山承天寺;泉州;#;3.4;#;#;1条点评
东湖海洋温泉水乐园度假村;福州;#;3.4;福州温泉景点榜 No.9;水乐园;29条点评
南源岭村;武夷山 · 景区南入口/南源岭;#;3.4;#;地标观景;5条点评
非遗木偶戏南音传承中心(古今泉州);泉州 · 西街/开元寺;#;3.3;#;#;13条点评
觅鲤文创园;泉州 · 西街/开元寺;#;3.4;#;由废旧厂房改造的创意园区,夜游观景;13条点评
玉龙谷;武夷山;#;3.4;#;了解中国银矿历史,自然山水;41条点评
厦门国际会议中心;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.4;#;商业会议中心;#
天成奇峡;邵武;4A;3.4;#;乘竹筏漂流感受山水妙趣,清凉漂流;113条点评
五缘湾;厦门 · 五缘湾地区;#;3.4;#;自然山水;11条点评
《吉韵磁彩》吉州窑与磁灶窑宋瓷精品展;泉州;#;3.4;#;特色展馆;#
钢琴码头;厦门 · 鼓浪屿地区;#;3.4;#;外形设计成张开的三角钢琴,地标观景;73条点评
刺桐时代村;泉州 · 西街/开元寺;#;3.4;#;亲子同乐,遛娃宝藏地;133条点评
厦门 · 来疯喜剧 | 开放麦 脱口秀练习场 每周一、二 @SM三期一楼;厦门 · SM城市广场地区;#;3.4;#;演出;#
沙溪;三明;#;3.4;#;避暑纳凉;7条点评
厦门开心麻花人民剧场(中山路店);厦门 · 中山路地区;#;3.4;#;演出;2条点评
东街;泉州 · 西湖公园/清源山;#;3.4;#;历史悠久的闽南建筑群,城市漫步;34条点评
福鼎白茶博物馆;福鼎;#;3.4;#;博物馆;12条点评
滕王阁序;福州 · 福州长乐国际机场;#;3.4;#;#;#
万佳国际温泉度假村;仙游;#;3.4;莆田温泉景点榜 No.1;度假村;13条点评
乌山历史风貌区;福州 · 三坊七巷;#;3.4;#;公园&植物园;#
武夷传奇梦幻海乐园;武夷山 · 三姑度假区;#;3.4;#;遛娃宝藏地;378条点评
基督教泉南堂;泉州 · 西街/开元寺;#;3.4;#;泉州市基督教活动的中心,历史建筑;44条点评
石狮世茂摩天城摩天轮;石狮;#;3.4;泉州夜游必打卡景点榜 No.3;高达百米，被称海西之眼,地标观景;106条点评
葡萄沟景区;福安;#;3.4;#;自然山水;2条点评
厦门 · 斯拉法的下雪秀;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.5;#;演出;#
印象·泰自然茶汤温泉;武夷山 · 三姑度假区;#;3.4;#;泡温泉;2条点评
郭柏荫故居;福州 · 三坊七巷;#;3.4;#;明、清两代建筑风格并存,历史建筑;4条点评
归园田居;福州;#;3.3;#;#;#
凤凰山公园;莆田 · 城厢万达/南山广华寺;#;3.3;#;因山形如凤凰展翼而得名,公园&植物园;34条点评
白瓷观止美术馆;厦门 · 曾厝垵地区;#;3.3;#;特色展馆;2条点评
紫云屏;泉州 · 西街/开元寺;#;3.3;#;风景宜人、古色古香,历史建筑;12条点评
ONLYONE温泉度假村;漳州;#;3.3;#;公园&植物园;1条点评
霞浦东海1号海尾观景台(海尾城堡);霞浦;#;3.3;#;#;#
开元古厝;泉州 · 西街/开元寺;#;3.3;#;#;#
沙县东门古街;三明;#;3.3;#;#;1条点评
漳州历史古街;漳州 · 漳州古城;#;3.3;#;城市漫步;1条点评
宝盖山;石狮;4A;3.3;#;登高爬山;5条点评
六胜塔;石狮;#;3.3;#;元代花岗石阁楼式建筑物,历史建筑;53条点评
双面海小鱼骨沙洲;东山 · 南门湾/风动石;#;3.3;#;海滩&岛屿;1条点评
龙岩市博物馆;龙岩 · 龙岩站/万宝广场;#;3.3;#;社会历史和革命纪念类综合博物馆,博物馆;30条点评
泉州华侨历史博物馆;泉州 · 西湖公园/清源山;#;3.3;#;参观了解泉州华侨华人历史,博物馆;39条点评
宁德市博物馆;宁德 · 宁德火车站;#;3.3;#;博物馆;1条点评
环东浪漫线;厦门 · 环东海域度假区;#;3.3;#;城市漫步;9条点评
武夷源漂流;武夷山 · 市区;#;3.3;#;#;1条点评
湄洲岛《首见妈祖》大型沉浸式数字光影秀;莆田 · 湄洲岛·国家旅游度假区;#;3.3;#;感知妈祖的体验场景,特色展馆;5条点评
妈祖像;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.3;#;与妈祖像合影留念,地标观景;7条点评
小白鹭海滨度假村;福鼎;#;3.3;#;海滩周边环山，沙滩干净,度假村;373条点评
南平市博物馆;南平;#;3.3;#;博物馆;63条点评
奥林匹克博物馆;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.3;#;奥运文化博物馆,遛娃宝藏地;60条点评
定海湾沙滩;连江;#;3.3;#;海滨沙滩;#
金沙湾;晋江;#;3.3;#;风景优美，白沙滩沙质柔软,海滨玩水;2条点评
南山禅寺;漳州;#;3.3;#;欣赏珍贵的玉佛,历史建筑;78条点评
乌山景区;云霄;#;3.3;#;观赏奇特的流纹岩,登高爬山;60条点评
风车森林公路;平潭 · 北部生态廊道;#;3.3;#;城市漫步;1条点评
碧霄岩三世佛;泉州 · 西湖公园/清源山;#;3.3;#;地标观景;7条点评
局口街;厦门 · 中山路地区;#;3.3;#;女士服装一条街,城市漫步;137条点评
