景点名称;地点;景点级别;热度;口碑;标签;评论
天目溪漂流;桐庐 · 瑶琳仙境/OMG心跳乐园;#;4.9;桐庐玩水避暑榜 No.8;漂流与野炊兼具，逍遥自在,清凉漂流;381条点评
太湖月亮湾;湖州 · 湖州太湖/龙之梦乐园;#;4.9;湖州夜游必打卡景点榜 No.5;形似一轮弯月，森林茂盛,遛娃宝藏地;96条点评
悬崖上的天空之城;景宁;#;4.9;#;度假村;12条点评
温州博物馆;温州 · 火车站地区;#;4.9;#;了解温州商人的生意经,博物馆;204条点评
黄岩天空之城;台州;#;4.9;#;公园&植物园;27条点评
桐乡汉服体验;桐乡·嘉兴;#;4.9;#;#;#
山下鲍村;武义;#;4.9;#;古镇古村;5条点评
武义温泉度假区;武义;4A;4.9;金华温泉景点榜 No.2;遛娃宝藏地;81条点评
清水湾沁温泉;武义;4A;4.9;#;种类繁多的温泉泡汤,遛娃宝藏地;905条点评
千峡湖生态旅游度假区;青田;#;4.9;青田玩水避暑榜 No.1;探峡湾秘境，访神幻刘府,避暑纳凉;333条点评
杭州 · 「何日君再来」纪念邓丽君交响音乐汇;杭州 · 西湖风景区/灵隐度假区;#;4.9;#;演唱会;#
桐庐洞穴探险;桐庐·杭州;#;4.9;杭州特色体验榜 No.5;#;#
梦幻千岛湖·时光隧道;淳安 · 千岛湖中心湖区;#;4.9;千岛湖夜游必打卡景点榜 No.3;遛娃宝藏地;797条点评
江南水乡;东阳 · 横店;#;4.9;#;夜游观景;15条点评
衢州孔氏南宗家庙;衢州 · 水亭门/孔庙;#;4.9;#;浓浓儒家氛围的古建筑群;220条点评
湍口众安氡温泉;杭州;#;4.9;杭州温泉景点榜 No.1;有40多个泡池的大型温泉胜地,遛娃宝藏地;681条点评
青芝坞;杭州 · 西湖风景区/灵隐度假区;#;4.9;#;适合走走停停的个性小村庄,城市漫步;206条点评
西泠印社;杭州 · 西湖风景区/灵隐度假区;#;4.9;#;孤山上的清幽园林,园林花园;479条点评
三衢石林;常山;4A;4.8;#;观溶沟石芽，赏石林奇观,自然山水;211条点评
龙湾潭国家森林公园;永嘉;#;4.9;#;赏七折瀑登U型玻璃观景台,避暑纳凉;904条点评
永福禅寺;杭州 · 西湖风景区/灵隐度假区;#;4.9;#;具有1600多年的历史,历史建筑;230条点评
梅山湾沙滩公园;宁波 · 洋沙山/梅山岛;#;4.9;#;有晒日光浴的专座,海滨玩水;219条点评
温州动物园;温州 · 黄龙商业区/景山公园;#;4.9;#;亲近小动物俯瞰鹿城全景,亲近动物;840条点评
新叶古村;建德 · 大慈岩/新叶古村;#;4.9;#;《爸爸去哪儿2》的取景地,古镇古村;606条点评
藏龙百瀑漂流;安吉 · 江南天池/天荒坪;#;4.9;安吉近期热门景点榜 No.6;可将两岸景色尽收眼底,清凉漂流;402条点评
永安溪漂流;仙居;#;4.9;仙居玩水避暑榜 No.3;清凉漂流;225条点评
湘湖;杭州 · 杭州乐园/湘湖景区;4A;4.9;#;漫步于白墙黑瓦的古村落,避暑纳凉;1165条点评
丽水看云海;龙泉·丽水;#;4.9;#;#;#
渔山列岛;象山;#;4.9;象山玩水避暑榜 No.6;资源丰富的钓场,海滨玩水;82条点评
陈家铺村;松阳 · 四都寨头摄影基地;#;4.9;#;阶梯式建筑，典型的古村落特色,古镇古村;14条点评
韩岭老街;宁波 · 东钱湖/横溪度假区;#;4.8;宁波夜游必打卡景点榜 No.7;老街保持着几百年前的风貌,城市漫步;75条点评
浙江自然博物院(安吉馆);安吉 · 中南百草原/自然博物院;4A;4.8;#;看恐龙遗迹 ，探神奇地质,博物馆;48条点评
古子城;金华 · 金华火车站/恒大百货;#;4.8;金华夜游必打卡景点榜 No.4;古镇古村;22条点评
大鹿岛;玉环;4A;4.8;玉环玩水避暑榜 No.1;成块状鹿形的孤岛,海滨玩水;352条点评
张静江故居;湖州 · 南浔景区内;#;4.8;#;参观伟人张静江的私人豪宅,历史建筑;154条点评
中国丝绸博物馆;杭州 · 西湖风景区/灵隐度假区;4A;4.8;#;了解丝绸织造的前世今生,博物馆;210条点评
704工程(林彪杭州行宫);杭州 · 西湖风景区/灵隐度假区;#;4.8;#;环山密林中的独特建筑,避暑纳凉;40条点评
蛇蟠岛;三门 · 蛇蟠岛;4A;4.8;三门玩水避暑榜 No.1;上千个奇异洞穴,海滨玩水;951条点评
东崖绝壁;嵊泗 · 嵊山枸杞景区;#;4.8;#;眺望大海，欣赏日出美景,自然山水;224条点评
杭州长乔亲子乐园;杭州 · 杭州乐园/湘湖景区;#;4.8;#;遛娃宝藏地;535条点评
温州市景山森林公园;温州 · 黄龙商业区/景山公园;#;4.8;温州玩水避暑榜 No.9;建有网球场和游泳池,避暑纳凉;105条点评
云中大漈-时思寺;景宁;#;4.8;#;佛道合一的宗教建筑,历史建筑;30条点评
四明山国家森林公园;余姚 · 四明山度假区;#;4.8;#;郊游踏青的理想选择,避暑纳凉;953条点评
马岭古道;桐庐 · 芦茨度假区;#;4.8;#;历史建筑;9条点评
杭州浪浪浪水公园;杭州 · 杭州乐园/湘湖景区;#;4.8;杭州玩水避暑榜 No.9;丰富的大型水上游玩项目,遛娃宝藏地;3480条点评
鉴湖;绍兴 · 鉴湖柯岩旅游度假区;#;4.8;#;品鉴湖水酿的地道绍兴黄酒,自然山水;330条点评
余村;安吉 · 余村两山/大竹海;4A;4.8;#;有古刹、古树和溶洞景观等,遛娃宝藏地;35条点评
安吉欢乐风暴水上乐园;安吉 · 竹博园/灵峰山;#;4.8;安吉玩水避暑榜 No.11;浪有引力全家一起嗨,遛娃宝藏地;1784条点评
慧济寺;舟山 · 普陀山/普济寺/南海观音;#;4.8;#;佛顶山上很灵验的古寺,历史建筑;568条点评
衢州博物馆;衢州 · 水亭门/孔庙;#;4.8;#;了解当地的历史文化,博物馆;107条点评
半屏山;温州;#;4.8;#;乘船远望峭壁悬崖如斧劈,海滨玩水;148条点评
应梦里演艺之城;宁波 · 溪口景区/雪窦寺;#;4.8;宁波夜游必打卡景点榜 No.2;演出;367条点评
对戒观景平台;温岭 · 温岭石塘半岛景区;#;4.8;#;地标观景;5条点评
宁海打卡古戏台;宁海·宁波;#;4.8;宁波特色体验榜 No.2;#;#
宁波泡温泉;宁海·宁波;#;4.8;宁波特色体验榜 No.1;#;#
湖州赏樱花;湖州·浙江;#;4.8;#;#;#
千岛湖啤酒博物院;淳安 · 千岛湖东南湖区;#;4.8;#;了解啤酒工艺、历史和文化,展馆展览;604条点评
风之谷大草原;杭州;#;4.8;#;依地貌而建，户外项目众多,遛娃宝藏地;426条点评
兰湖旅游度假区;兰溪;#;4.8;#;纯净自然的湿地,度假村;45条点评
义乌鸡鸣阁;义乌 · 国际博览中心/梅湖体育中心;#;4.9;#;历史建筑;3条点评
小赤壁;缙云 · 仙都景区;#;4.7;#;欣赏美丽的湖泊,避暑纳凉;117条点评
东方山水乐园水之王国(全室内水公园);绍兴 · 鉴湖柯岩旅游度假区;#;4.7;绍兴玩水避暑榜 No.2;去水上乐园清凉一下,遛娃宝藏地;1967条点评
塘河夜画;温州 · 客运中心;#;4.8;#;夜游观景;61条点评
宁波府城隍庙;宁波 · 天一广场/鼓楼;#;4.7;#;热闹的老牌商业中心,历史建筑;347条点评
衣裳街;湖州 · 湖州市区;#;4.7;#;小吃多，有地方特色的老街,遛娃宝藏地;200条点评
黄南林坑古村落;永嘉;#;4.7;#;保存完整的山地民居,避暑纳凉;112条点评
云和梯田-白银谷景区;云和 · 云和梯田景区;#;4.7;云和玩水避暑榜 No.1;植物繁茂的火山峡谷,避暑纳凉;47条点评
杭州国际博览中心;杭州 · 奥体博览城/钱江世纪城;#;4.7;#;G20峰会的主会场,地标观景;1158条点评
温州漂流;温州·浙江;#;4.7;温州特色体验榜 No.1;#;#
小杭坑;安吉 · 小杭坑/梅子湾;#;4.7;#;竹海环绕，山野露营好去处,露营·营地;28条点评
刘氏梯号;湖州 · 南浔景区内;#;4.7;#;中西结合大气的首富古宅,历史建筑;194条点评
九曲云环;云和 · 云和梯田景区;#;4.7;#;自然山水;13条点评
香积寺;杭州 · 运河商务区/新天地;#;4.7;#;主供大圣紧那罗王菩萨,历史建筑;172条点评
佛顶山;舟山 · 普陀山/普济寺/南海观音;#;4.7;#;到慧济寺礼佛祈愿,历史建筑;215条点评
杭州赏绣球花;杭州·浙江;#;4.7;#;#;#
欢乐羊村;嘉善;#;4.7;#;游乐场;85条点评
千岛湖城中湖休闲游;淳安 · 千岛湖东南湖区;#;4.7;杭州夜游必打卡景点榜 No.20;泛舟夜游，赏城市夜景,夜游观景;152条点评
仙都观;缙云 · 仙都景区;#;4.7;#;遛娃宝藏地;45条点评
杭州湾海皮岛水世界;慈溪 · 杭州湾方特度假区;4A;4.7;#;玩乐养生度假皆不误,遛娃宝藏地;1543条点评
畲乡之窗;景宁;4A;4.6;景宁玩水避暑榜 No.2;感受畲族文化风情,清凉漂流;81条点评
北高峰;杭州 · 西湖风景区/灵隐度假区;#;4.7;#;在山顶远眺秀美的西湖,登高爬山;318条点评
天姥山;新昌;#;4.7;#;道家第十六福地,登高爬山;86条点评
千岛湖天迹热气球;淳安 · 千岛湖东南湖区;#;4.7;#;专业的热气球俱乐部,热气球;218条点评
江和美海洋公园;杭州 · 火车东站地区;#;4.7;#;亲近动物;441条点评
嵊山岛;嵊泗 · 嵊山枸杞景区;#;4.7;嵊泗玩水避暑榜 No.3;观嵊山东崖赏渔港渔火,海滨玩水;117条点评
安吉龙出没大峡谷漂流;安吉 · 小杭坑/梅子湾;#;4.7;安吉玩水避暑榜 No.13;清凉漂流;77条点评
长兴八都岕景区;长兴 · 十里古银杏长廊;#;4.7;#;漫步十里古银杏长廊,避暑纳凉;757条点评
《观世音》演出;舟山 · 普陀山/普济寺/南海观音;#;4.6;#;感受海天佛国的意境,遛娃宝藏地;442条点评
三挺路夜市;义乌 · 国际商贸城;#;4.7;义乌夜游必打卡景点榜 No.2;城市漫步;10条点评
千岛湖燃擎·卡丁车俱乐部;淳安 · 千岛湖东南湖区;#;4.7;#;专业卡丁车赛道,遛娃宝藏地;224条点评
绍兴古纤道;绍兴 · 鉴湖柯岩旅游度假区;#;4.7;#;古代纤夫拉纤的步道,历史建筑;59条点评
嘉兴开元森泊度假乐园;海盐 · 南北湖;#;4.7;#;主题乐园&游乐场;80条点评
荣耀天空之城;安吉 · 天空之城/安吉站;#;4.7;安吉玩水避暑榜 No.10;度假村;553条点评
平湖秋月;杭州 · 西湖风景区/灵隐度假区;#;4.7;#;西子湖畔品茗赏月胜地,园林花园;535条点评
白茶原·安吉白茶观景平台;安吉 · 白茶观景平台;#;4.7;#;茶园美景，领略白茶文化,地标观景;33条点评
庙子湖岛;舟山 · 东极岛;#;4.7;#;在主岛看海景吃海鲜,海滨玩水;103条点评
南浦溪景区;泰顺;#;4.7;泰顺玩水避暑榜 No.2;赏潭石飞瀑，观历史古村落,避暑纳凉;114条点评
杭州 · 英文原版音乐剧《剧院魅影》;杭州;#;4.7;#;演出;#
象山看日出;象山·宁波;#;4.7;宁波特色体验榜 No.3;感受天空的变化;#
黄龙洞景区;杭州 · 西湖风景区/灵隐度假区;#;4.6;#;新西湖十景之一,自然山水;541条点评
丽水漂流;丽水·浙江;#;4.7;#;体验惊险刺激的漂流;#
杭州 · Standby小鹿脱口秀专场《我的中女时代》;杭州;#;4.7;#;演出;#
千岛湖豪华休闲游;淳安 · 千岛湖中心湖区;#;4.6;#;现代感十足的亮眼游船,遛娃宝藏地;207条点评
六合朝阳景区;嵊泗 · 嵊泗本岛/黄龙岛;#;4.6;#;漫步栈道赏壮美东海海景,海滨玩水;934条点评
孤山;杭州 · 西湖风景区/灵隐度假区;#;4.6;#;西湖底蕴深厚的地方,岛屿漫步;504条点评
中国莫干山·象月湖国际休闲度假谷;德清;#;4.6;#;度假村;4条点评
东方山水乐园山之王国(全室内);绍兴 · 鉴湖柯岩旅游度假区;#;4.6;#;大型主题类乐园,遛娃宝藏地;919条点评
二灵山温泉;宁波 · 东钱湖/横溪度假区;#;4.6;宁波温泉景点榜 No.2;同时拥有优质室内外温泉,泡温泉;523条点评
梁祝景区;宁波 · 奥体中心/江北万达;4A;4.6;#;中国梁祝故里东方爱情圣地,遛娃宝藏地;571条点评
青山湖水上森林;杭州 · 临安城区/青山湖度假区;#;4.6;#;避暑纳凉;28条点评
梅城古镇;建德 · 梅城古镇/严州古城;#;4.6;#;城墙砌筑成梅花形而得名,古镇古村;80条点评
处州府城;丽水 · 南明湖休闲区/冒险岛;#;4.6;#;城市漫步;7条点评
长谷洞天;安吉 · 江南天池/天荒坪;#;4.6;安吉玩水避暑榜 No.14;青山溪水，瀑布叠泉,避暑纳凉;335条点评
五泄奇幻漂流;诸暨;#;4.6;诸暨玩水避暑榜 No.2;全程落差约78米,清凉漂流;171条点评
森泊幻想岛;杭州 · 杭州乐园/湘湖景区;#;4.7;#;释放儿童天性,遛娃宝藏地;2457条点评
东钱湖小普陀;宁波 · 东钱湖/横溪度假区;#;4.6;#;宁波周边热门的观音道场,避暑纳凉;753条点评
岩下石头村景区;缙云;#;4.6;缙云玩水避暑榜 No.3;建于明建文帝三年,避暑纳凉;31条点评
钱塘江大桥;杭州;#;4.6;#;站在桥上看钱塘江水奔流,地标观景;289条点评
马岭天观;建德;#;4.6;#;登高爬山;16条点评
绮园景区;海盐;4A;4.6;#;小巧精致的私家花园,园林花园;909条点评
骑龙巷;淳安 · 千岛湖镇;#;4.6;#;千岛湖旅游打卡的新去处,城市漫步;26条点评
鹿栏晴沙景区;岱山 · 岱山本岛;#;4.6;#;漫步沙滩眺望广阔东海,海滨玩水;238条点评
径山寺;杭州 · 双溪竹海/径山/山沟沟;#;4.6;#;始建于唐中和年间,历史建筑;87条点评
海天台温汤庭院;舟山 · 南沙/大青山;#;4.6;浙江温泉景点榜 No.8;泡温泉;20条点评
葭沚老街(一期);台州 · 椒江老城区;#;4.6;#;城市漫步;12条点评
城市阳台;杭州 · 钱江新城;#;4.6;杭州夜游必打卡景点榜 No.19;赏夜景看灯光秀绝佳观景台,地标观景;241条点评
中国邮政(乌镇邮局);桐乡 · 乌镇西栅景区内/乌村;#;4.6;#;在老邮局里寄张特殊明信片,历史建筑;327条点评
「杭州首展」中国国家地理·探索 极致发现科学艺术影像展;杭州;#;4.5;#;特色展馆;2条点评
安吉滑雪;安吉·湖州;#;4.5;安吉特色体验榜 No.3;受欢迎的滑雪场地;#
南屏晚钟;杭州 · 西湖风景区/灵隐度假区;#;4.5;#;敲青铜大梵钟祈福许愿,历史建筑;449条点评
杭州 · 松果喜剧｜开放麦盲盒秀;杭州 · 西湖湖滨商圈;#;4.5;#;演出;#
台州方特水上乐园;台州;#;4.5;台州玩水避暑榜 No.11;水乐园;68条点评
深蓝计划;安吉 · 白茶观景平台;#;4.5;#;环境优美氛围感十足;6条点评
绍兴环城河夜游;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.5;#;了解古城绍兴的悠久历史,夜游观景;102条点评
浮盖山峡谷漂流;江山;4A;4.5;#;清凉漂流;53条点评
护城河;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.5;绍兴夜游必打卡景点榜 No.5;绍兴城中古老河流,自然山水;188条点评
盐官古镇;海宁 · 盐官旅游度假区/观潮胜地公园;#;4.5;#;漫步古镇品尝特色小吃,古镇古村;190条点评
遇见西施·浣纱江夜游;诸暨 · 诸暨市中心;#;4.5;绍兴夜游必打卡景点榜 No.4;夜游观景;32条点评
周恩来祖居;绍兴 · 鲁迅故里度假区/仓桥直街;#;#;#;历史建筑;#
神龙谷;遂昌 · 南尖岩度假区;4A;4.5;#;避暑纳凉;296条点评
少年儿童公园;杭州 · 西湖风景区/灵隐度假区;#;4.5;#;儿童新概念主题公园,避暑纳凉;494条点评
江南龙门湾;桐庐 · 芦茨度假区;#;4.5;桐庐玩水避暑榜 No.14;欣赏峡谷平湖、悬崖飞瀑,避暑纳凉;79条点评
观音圣坛;舟山 · 观音法界/乌石塘;#;4.5;#;夜游观景;6条点评
中国湿地博物馆;杭州 · 西溪湿地商圈;#;4.5;#;探索湿地的奥秘,博物馆;295条点评
千岛湖石林景区;淳安 · 石林景区;4A;4.5;#;中国四大石林之一,自然山水;316条点评
台州 · “新·国风”音乐剧《锦衣卫之刀与花》;温岭 · 温岭市区;#;4.5;#;演出;#
水亭门景区;衢州 · 水亭门/孔庙;#;4.5;#;夜游观景;3条点评
宁波 · 2025罗大佑春龙交响夜音乐会;宁波;#;4.5;#;演唱会;#
灵山景区;杭州 · 宋城/转塘/之江休闲度假区;#;4.5;#;石笋高耸、石瀑飞泻,避暑纳凉;228条点评
熊出没探险乐园;临海;#;4.5;#;主题乐园&游乐场;48条点评
浙龙峡漂流;泰顺;#;4.5;#;清凉漂流;19条点评
三垟湿地;温州 · 温州大学城;#;4.5;#;河流纵横交错、密如蛛网,避暑纳凉;67条点评
箬寮原始林;松阳 · 箬寮原始森林;4A;4.5;松阳玩水避暑榜 No.3;树木参天的避暑峡谷,避暑纳凉;167条点评
大兜路历史文化街区;杭州 · 运河商务区/新天地;#;4.5;#;历史风貌犹存的文化休闲区,城市漫步;201条点评
大陈村;江山;#;4.5;#;获评第五届全国文明村镇,古镇古村;20条点评
仙华山景区;浦江;4A;4.5;浦江玩水避暑榜 No.1;奇秀的山巅与峰林,避暑纳凉;882条点评
浙江大学(紫金港校区);杭州 · 文教区/浙大紫金港校区;#;4.5;#;现代校园感受浓厚书卷气息,公园&植物园;227条点评
严州古城景区;建德 · 梅城古镇/严州古城;4A;4.5;#;古镇古村;25条点评
大唐贡茶院;长兴 · 水口茶文化景区;#;4.5;#;自然山水;741条点评
云和湖仙宫景区;云和 · 仙宫湖/紧水滩景区;4A;4.2;云和玩水避暑榜 No.2;度假村;167条点评
千岛湖欢乐水世界;淳安 · 千岛湖东南湖区;#;4.4;千岛湖玩水避暑榜 No.3;有水上沙发等独特水上项目,遛娃宝藏地;281条点评
崖下库;永嘉;#;4.5;#;走悬空栈道俯瞰崖下库全貌,避暑纳凉;397条点评
鳌江;平阳;#;4.4;#;自然山水;5条点评
《黑神话：悟空》主题艺术展;杭州;#;4.4;#;特色展馆;#
雪山激流回旋漂流;桐庐 · 雅鲁漂流/山湾湾漂流;#;4.5;桐庐玩水避暑榜 No.13;可穿过神秘的溶洞,清凉漂流;51条点评
山湾湾激流探险;桐庐 · 雅鲁漂流/山湾湾漂流;#;4.4;桐庐玩水避暑榜 No.11;乘皮划艇在峡谷间穿行,清凉漂流;343条点评
昭明书院;桐乡 · 乌镇西栅景区内/乌村;#;4.4;#;在梁朝太子读书处倚窗阅读,历史建筑;195条点评
路桥十里长街;台州 · 路桥城区;#;4.4;#;路桥商贸历史发展的见证,城市漫步;76条点评
浙西大峡谷;杭州 · 浙西大峡谷度假区;4A;4.4;#;登高赏瀑漂流呼吸新鲜空气,避暑纳凉;1635条点评
烂柯山;衢州;#;4.4;衢州玩水避暑榜 No.4;登高爬山;1093条点评
畲乡古城;景宁;#;4.4;#;古镇古村;4条点评
安吉灵溪山风景区;安吉 · 余村两山/大竹海;#;4.4;安吉玩水避暑榜 No.15;浙北新秀，画里灵溪,避暑纳凉;262条点评
楠溪江小港码头漂流;永嘉;#;4.4;#;清凉漂流;30条点评
宁波植物园;宁波 · 镇海商业区;#;4.4;#;宁波休闲科普园艺生态园,遛娃宝藏地;617条点评
送子来凤桥;嘉善 · 西塘景区内;#;4.4;#;寓意美好的西塘知名古桥,地标观景;606条点评
德寿宫遗址;杭州 · 火车城站杭州站/四季青;#;4.4;#;历史建筑;30条点评
霍比特小屋;安吉 · 云上草原高山旅游度假区;#;4.4;#;#;2条点评
千步大沙;舟山 · 普陀山/普济寺/南海观音;#;4.4;#;在细腻的沙滩上踏浪观海,海滨玩水;299条点评
剑池;德清 · 莫干山国际旅游度假区;#;4.4;#;赏四叠飞瀑观崖壁石刻,避暑纳凉;637条点评
湖滨路步行街;杭州 · 西湖湖滨商圈;#;4.4;#;城市漫步;32条点评
松果脱口秀;杭州 · 西湖湖滨商圈;#;4.4;杭州夜游必打卡景点榜 No.12;#;176条点评
杭州运河游船;杭州 · 武林广场附近;#;4.4;#;乘船近距离欣赏京杭大运河,夜游观景;86条点评
水上集市;桐乡 · 乌镇西栅景区内/乌村;#;4.4;#;被称为水市口,夜游观景;52条点评
千岛湖“月光之恋”光影艺术夜游;淳安 · 千岛湖中心湖区;#;4.4;#;演出;144条点评
正江山峡谷漂流;乐清;#;4.4;乐清玩水避暑榜 No.2;清凉漂流;20条点评
阿育王寺;宁波 · 北仑港/大榭港;#;4.4;#;烧香祈福瞻仰珍贵舍利子,历史建筑;264条点评
花岙岛;象山;#;4.4;象山玩水避暑榜 No.7;俊峰怪石、奇岩幽洞,海滨玩水;113条点评
双溪漂流景区;杭州 · 双溪竹海/径山/山沟沟;4A;4.4;#;全年都能玩的漂流景区,清凉漂流;1138条点评
嘉兴融创·阿拉的海水上冒险乐园;海盐;#;4.4;海盐玩水避暑榜 No.1;清凉漂流;533条点评
黄南林坑古村落;永嘉;#;4.4;#;避暑纳凉;5条点评
龙瀑仙洞;永嘉;#;4.4;#;悬空洞、洞口悬瀑,避暑纳凉;160条点评
石塘镇;温岭 · 温岭石塘半岛景区;#;4.4;#;避暑纳凉;4条点评
异国风情街;义乌 · 国际商贸城;#;4.4;#;品尝异国小吃购买异国商品,城市漫步;367条点评
中南欧洲牧场;安吉 · 中南百草原/自然博物院;#;4.4;#;遛娃宝藏地;75条点评
温州南麂岛-大沙岙沙滩;平阳;#;4.4;#;海滨沙滩;1条点评
天路飞车;桐庐 · 瑶琳仙境/OMG心跳乐园;#;4.4;#;#;2条点评
楠溪江狮子岩风景区;永嘉;#;4.4;#;因外形酷似狮子戏球而得名,清凉漂流;35条点评
横店梦泉谷温泉度假区;东阳 · 横店;#;4.4;金华温泉景点榜 No.3;依山傍水泡温泉,遛娃宝藏地;554条点评
桐庐生仙里国际滑雪场;桐庐;#;4.4;#;滑雪总面积达10万平方米,遛娃宝藏地;393条点评
桐庐生仙里风景区;桐庐 · 雅鲁漂流/山湾湾漂流;#;4.4;#;遛娃宝藏地;10条点评
中国湖笔博物馆;湖州 · 湖州市区;#;4.4;#;展示湖笔的历史发展与文化,展馆展览;149条点评
新市古镇;德清 · 新市古镇;4A;4.5;德清夜游必打卡景点榜 No.2;清末民初风格的水乡老街,遛娃宝藏地;318条点评
杭州 · 【大笑喜剧】西湖脱口秀天天综艺卡司｜吐槽爆笑大会｜开心互动｜即兴之夜精品秀;杭州 · 西湖湖滨商圈;#;4.4;#;演出;#
衢州天王塔沉浸式艺术馆;衢州 · 水亭门/孔庙;#;4.4;#;夜游观景;20条点评
龙潭峡谷漂流;淳安;#;4.4;淳安玩水避暑榜 No.7;激情刺激的天然山泉漂流,清凉漂流;243条点评
新昌漂流;新昌·绍兴;#;4.4;绍兴特色体验榜 No.2;享受清凉的理想之地;#
东海灵岩景区;象山;#;4.4;象山玩水避暑榜 No.8;登高爬山;122条点评
东湖景区;平湖;4A;4.4;平湖玩水避暑榜 No.1;湖周围风光秀丽，古迹林立,夜游观景;299条点评
武林门码头;杭州 · 武林广场附近;#;4.4;#;感受独特的江南韵味,自然山水;181条点评
玉皇山景区;杭州 · 西湖风景区/灵隐度假区;#;4.4;#;看山中的遗迹和石刻,登高爬山;311条点评
宁波 · “新·国风”音乐剧 《锦衣卫之刀与花》;宁波 · 宁波会展中心/东部新城;#;4.4;#;演出;#
凡界·星宿高田;开化;#;4.4;#;裸眼观银河的千年古村落;4条点评
莫干山星空乐园;德清 · 莫干山国际旅游度假区;#;4.4;莫干山玩水避暑榜 No.2;户外运动,清凉漂流;499条点评
杭州 · 门尼2025《开门》全国巡演;杭州 · 萧山城区;#;4.3;#;livehouse;#
温州 · “新·国风”音乐剧《锦衣卫之刀与花》;温州 · 新城客站地区;#;4.4;#;演出;#
下姜村;淳安 · 文渊狮城/龙川湾景区;4A;4.4;#;廊桥连接两岸，多徽派建筑,避暑纳凉;19条点评
钱江源国家森林公园;开化;#;4.4;开化玩水避暑榜 No.1;登栈道俯瞰瀑布全景,避暑纳凉;226条点评
西湖外事游船;杭州 · 西湖湖滨商圈;#;4.4;#;#;9条点评
江南百床馆;桐乡 · 乌镇东栅;#;4.4;#;各式工艺精湛的江南古床,博物馆;194条点评
杭州 · 开心麻花首部惊悚爆笑环境戏剧《开心聊斋·三生沉浸版》;杭州 · 文教区/浙大紫金港校区;#;4.4;#;演出;#
杭州 · 一支麦喜剧专场季｜杭州每周爆笑脱口秀｜西湖精选放松互动解压沉浸式;杭州 · 西湖湖滨商圈;#;4.3;#;演出;#
龙兴寺;临海 · 紫阳街/台州府城;#;4.3;#;日本天台宗的重要发祥地,历史建筑;51条点评
倪翁洞;缙云 · 仙都景区;#;4.3;#;自然山水;37条点评
小莲庄及嘉业藏书楼;湖州 · 南浔景区内;#;4.3;#;园林花园;35条点评
会稽山风景区;绍兴 · 大禹陵/会稽山旅游度假区;#;4.3;#;大禹娶妻和封禅之地,登高爬山;173条点评
张石铭旧宅;湖州 · 南浔景区内;#;4.3;#;中西合璧的经典建筑,公园&植物园;23条点评
北纬30°馆;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.3;#;特色展馆;27条点评
射雕英雄传旅游城;舟山 · 桃花岛/安期峰;#;4.3;#;复刻武侠小说，仿宋风格,影视基地;208条点评
黄果树瀑布;杭州;#;4.3;#;#;#
蔡元培故居;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.3;#;探寻蔡元培先生的生平事迹,历史建筑;#
绍兴酒文化体验;绍兴·浙江;#;4.5;绍兴特色体验榜 No.1;知名的黄酒之乡;#
杨公堤;杭州 · 西湖风景区/灵隐度假区;#;4.3;#;西湖三堤中唯一的车行道,公园&植物园;306条点评
白云源;桐庐 · 白云源度假区;#;4.3;桐庐玩水避暑榜 No.12;富春江边的高山峡谷,避暑纳凉;842条点评
子城遗址公园;嘉兴 · 南湖景区商圈;#;4.3;#;夜游观景;24条点评
吴山夜市;杭州 · 西湖湖滨商圈;#;4.3;杭州夜游必打卡景点榜 No.13;购买物美价廉的小工艺品,城市漫步;397条点评
月光岛（五龙岛）;淳安 · 千岛湖中心湖区;#;4.3;#;感受浓厚的爱情氛围,海滨玩水;96条点评
大罗山风景区;温州 · 瑶溪风景区;#;4.3;温州玩水避暑榜 No.12;登健身步道览瑶溪美景,避暑纳凉;125条点评
定海古城;舟山;#;4.3;#;著名的海岛文化名城,古镇古村;152条点评
华顶国家森林公园;天台;#;4.3;#;游走秀丽山色和历史遗迹间,避暑纳凉;276条点评
江南天池滑雪场;安吉 · 江南天池/天荒坪;#;4.3;#;在洁白的山林间尽情滑翔,遛娃宝藏地;1164条点评
杭州 · 2025年世界羽联世界巡回赛总决赛;杭州;#;4.3;#;赛事;#
宁波美术馆;宁波 · 老外滩/万象城;#;4.3;#;泊在港城的一艘艺术方舟;96条点评
石门洞;青田;4A;4.3;青田玩水避暑榜 No.2;赏珍贵石门洞摩崖碑刻,避暑纳凉;221条点评
赭溪老街;天台;#;4.3;#;避暑纳凉;9条点评
龙门沙滩;温岭;#;4.3;#;海滨玩水;17条点评
宋城千古情广场;杭州 · 宋城/转塘/之江休闲度假区;#;4.3;#;#;3条点评
杭州秋水山庄;杭州 · 西湖风景区/灵隐度假区;#;4.3;#;江南庭院式建筑,避暑纳凉;51条点评
茅盾故居;桐乡 · 乌镇东栅;#;#;#;历史建筑;#
小洱海景区;温州;#;4.3;#;避暑纳凉;2条点评
浙西大龙湾景区;杭州 · 浙西大峡谷度假区;#;4.3;#;瀑潭成群，溪水清澈见底,避暑纳凉;229条点评
三渡山地运动公园;杭州 · 浙西大峡谷度假区;#;4.3;#;#;39条点评
