景点名称;地点;景点级别;热度;口碑;标签;评论
西方寺;荃湾·距市中心8.5km;#;2.2;#;历史建筑;22条点评
黄茅洲岛;距市中心27.3km;#;2.2;#;岛屿漫步;2条点评
昂坪高原;香港国际机场·距市中心23.7km;#;2.2;#;观赏青铜座佛天坛大佛,登高爬山;54条点评
清水湾郊野公园;距市中心14.0km;#;2.2;#;#;#
ASMR主题沉浸式展览《感官怪奇：走进ASMR的世界》;红磡/九龙城·距市中心3.2km;#;2.2;#;特色展馆;#
迪欣湖活动中心;香港迪士尼乐园度假区·距市中心13.6km;#;2.2;#;自然山水;69条点评
疯帽子旋转杯;香港迪士尼乐园度假区·距市中心13.3km;#;2.2;#;游乐场;2条点评
中国香港 · toe 2025《NOW WE SEE THE LIGHT》巡演;红磡/九龙城·距市中心3.5km;#;2.2;#;演唱会;#
下长沙泳滩;离岛·距市中心25.0km;#;2.2;#;可直观南中国海景观,海滨沙滩;36条点评
香港赛马会大堂;距市中心9.9km;#;2.2;#;#;#
东涌炮台;距市中心24.5km;#;2.2;#;历史建筑;23条点评
赤柱后滩;距市中心12.3km;#;2.2;#;海滨沙滩;3条点评
中国香港 ·  魔兽制霸：李斯特24首超级音乐会练习曲”吴牧野钢琴独奏世界巡演;中环·距市中心4.1km;#;2.2;#;演唱会;#
张保仔洞;离岛·距市中心20.5km;#;2.2;#;长洲岛有名景点,自然山水;82条点评
三兄弟石;沙田·距市中心9.4km;#;2.2;#;#;#
赤径口石滩;距市中心22.1km;#;2.2;#;#;#
马鞍山公园;距市中心13.5km;#;2.2;#;海滩&岛屿;59条点评
大东山;离岛·距市中心23.5km;#;2.2;#;欣赏日落,登高爬山;66条点评
林村许愿树;距市中心15.6km;#;2.2;#;香港著名的许愿胜地,自然山水;78条点评
力宝中心;中环·距市中心4.5km;#;2.2;#;形似爬树的树袋熊建筑,地标观景;52条点评
清水湾第二湾泳滩;距市中心12.7km;#;2.1;#;水质清澈沙质细软,海滨沙滩;30条点评
美食博览;中环·距市中心4.7km;#;2.1;#;节日;14条点评
星光无间-电影娯楽展覧馆;离岛·距市中心26.2km;#;2.1;#;博物馆;27条点评
上海街618号;距市中心126m;#;2.1;#;城市漫步;11条点评
功夫阁;尖沙咀·距市中心2.2km;#;2.1;#;可欣赏传统功夫表演;5条点评
昂坪栈道;离岛·距市中心26.6km;#;2.1;#;徒步;6条点评
麦理浩径第3段;距市中心20.2km;#;2.1;#;#;1条点评
白沙湾;距市中心10.6km;#;2.1;#;海滨沙滩;26条点评
尤德观鸟园;中环·距市中心4.8km;#;2.1;#;动物园&水族馆;11条点评
香港粉岭高尔夫球俱乐部;南区·距市中心7.9km;#;2.1;#;#;1条点评
青马大桥;荃湾·距市中心10.5km;#;2.1;#;全球很长的悬索式吊桥,地标观景;403条点评
澳门逸园赛狗会;西环/上环·距市中心3.9km;#;2.1;#;#;#
香港国际机场古物园;香港国际机场·距市中心24.4km;#;2.1;#;#;9条点评
金山郊野公园;距市中心5.0km;#;2.1;#;近距离观察猴子,自然山水;86条点评
西湾营地;距市中心22.5km;#;2.1;#;露营·营地;2条点评
鹅颈桥打小人;湾仔/铜锣湾·距市中心4.7km;#;2.1;#;#;1条点评
竹林禅院;荃湾·距市中心8.4km;#;2.1;#;历史建筑;36条点评
大埔海滨公园;距市中心15.0km;#;2.1;#;海滩&岛屿;34条点评
观塘码头广场;距市中心5.5km;#;2.1;#;地标观景;20条点评
雪岭滑雪橇;香港迪士尼乐园度假区·距市中心13.5km;#;2.1;#;#;#
香港演艺学院歌剧院;湾仔/铜锣湾·距市中心4.7km;#;2.1;#;演出;#
毕打街;中环·距市中心4.3km;#;2.1;#;建有著名的环球大厦,城市漫步;40条点评
Grace Revival Church Hong Kong 香港恩典复兴教会;尖沙咀·距市中心2.5km;#;2.1;#;#;#
香港西九龙站绿化空间;西九龙·距市中心1.8km;#;2.1;#;#;4条点评
昂平观景台;距市中心11.7km;#;2.1;#;地标观景;2条点评
M+ Cinema;西九龙·距市中心2.3km;#;2.1;#;#;1条点评
中山纪念公园;西环/上环·距市中心4.1km;#;2.1;#;海滩&岛屿;23条点评
樓梯街;西环/上环·距市中心4.4km;#;2.1;#;探访港片取景地,城市漫步;166条点评
九龙贸易中心;荃湾·距市中心6.1km;#;2.1;#;地标观景;49条点评
东湾海滩;离岛·距市中心18.8km;#;2.1;#;水清沙软,海滨沙滩;29条点评
鸡公山;距市中心19.3km;#;2.1;#;#;#
北潭涌家乐径;距市中心17.7km;#;2.1;#;#;#
赛马会创意艺术中心;太子/大角嘴·距市中心1.8km;#;2.1;#;了解当地传统手作工艺历史,场馆展馆;54条点评
火山探知馆;距市中心12.9km;#;2.1;#;博物馆;16条点评
香港赛马会国际小轮车场;荃湾·距市中心6.5km;#;2.1;#;#;5条点评
油麻地戏院;距市中心765m;#;2.1;#;具有装饰艺术主义的建筑风格,演出;13条点评
荃湾西约海滨长廊;荃湾·距市中心9.0km;#;2.1;#;海滨沙滩;30条点评
星光影廊;尖沙咀·距市中心2.8km;#;2.1;#;特色展馆;3条点评
前深水埗配水库;太子/大角嘴·距市中心972m;#;2.1;#;历史建筑;4条点评
贝澳营地;离岛·距市中心21.6km;#;2.1;#;体验露营的乐趣,露营·营地;60条点评
西湾山;距市中心22.7km;#;2.1;#;自然环境原生态,海滨沙滩;28条点评
大潭郊野公园;距市中心8.2km;#;2.1;#;历史建筑;24条点评
The Big Things Playground 大自然为主题的室内儿童游乐场;荃湾·距市中心8.7km;#;2.1;#;主题乐园&游乐场;2条点评
保良局历史博物馆;湾仔/铜锣湾·距市中心5.0km;#;2.1;#;博物馆;11条点评
香港新闻博览馆;西环/上环·距市中心4.4km;#;2.1;#;特色展馆;10条点评
海洋列车海滨站;南区·距市中心8.2km;#;2.1;#;海滩&岛屿;#
动感快车;南区·距市中心9.3km;#;2.1;#;游乐场;8条点评
慈山寺青铜观音圣像;距市中心17.8km;#;2.1;#;历史建筑;8条点评
筲萁湾古榕树;距市中心7.6km;#;2.1;#;#;4条点评
香港公园温室;距市中心4.9km;#;2.1;#;园林花园;15条点评
HK Erotic Museum - 香港性博物館;湾仔/铜锣湾·距市中心4.6km;#;2.1;#;博物馆;#
红香炉峰;距市中心5.0km;#;2.1;#;登高爬山;15条点评
慈山寺佛教艺术博物馆;距市中心17.8km;#;2.1;#;#;1条点评
Sense of Touch （兰桂坊店）;中环·距市中心4.5km;#;2.1;#;SPA/按摩;#
中国香港 · 柏尼夫钢琴演奏会;距市中心2.8km;#;1.6;#;#;#
香港规划及基建展览馆(夏悫道);中环·距市中心4.4km;#;2.1;#;特色展馆;13条点评
香港粉岭联和墟;距市中心20.2km;#;2.1;#;#;53条点评
旧赤柱警署;距市中心12.1km;#;2.0;#;大楼内部有壁炉,历史建筑;30条点评
愉景湾高尔夫球会;离岛·距市中心17.3km;#;2.1;#;#;2条点评
中国香港 · Mew《The Farewell Shows》演唱会;西九龙·距市中心2.5km;#;2.0;#;演唱会;#
深井;荃湾·距市中心12.6km;#;2.0;#;夜游观景;119条点评
第53届香港艺术节;湾仔/铜锣湾·距市中心4.4km;#;2.0;#;#;#
清水湾高尔夫球会;距市中心14.3km;#;2.0;#;#;6条点评
飞鹅山观景台;距市中心6.5km;#;2.0;#;九龙第一高峰,地标观景;95条点评
铜锣湾岳王古庙;距市中心4.3km;#;2.0;#;历史建筑;11条点评
大坑莲花宫;湾仔/铜锣湾·距市中心5.0km;#;2.0;#;历史建筑;30条点评
砵兰街/文明里休憩处;油麻地·距市中心819m;#;2.0;#;园林花园;5条点评
古物古迹办事处;尖沙咀·距市中心2.0km;#;2.0;#;可提供古迹旅游的相关资料,历史建筑;82条点评
伯大尼小教堂;距市中心7.3km;#;2.0;#;#;19条点评
怡和午炮;湾仔/铜锣湾·距市中心4.4km;#;2.0;#;每天中午12时鸣放礼炮,历史建筑;78条点评
银矿湾泳滩;离岛·距市中心18.3km;#;2.0;#;因其附近的银矿洞而得名,海滨沙滩;37条点评
天后庙 - 西贡南围;距市中心10.1km;#;2.0;#;历史建筑;11条点评
粮船湾;距市中心18.9km;#;2.0;#;岛屿漫步;#
元朗公园;距市中心20.6km;#;2.0;#;主题乐园&游乐场;47条点评
GO PARK Sai Sha;距市中心15.5km;#;2.1;#;#;#
北潭凹;距市中心20.2km;#;2.0;#;#;#
Nina Hotel Kowloon East - skyline Swimming Pool;观塘地区·距市中心5.1km;#;2.0;#;#;#
崇基学院牟路思怡图书馆;距市中心11.5km;#;2.0;#;特色展馆;5条点评
坚尼地城游泳池;西环/上环·距市中心5.4km;#;2.0;#;场馆展馆;#
海洋公园冰极天地;南区·距市中心9.4km;#;2.0;#;#;#
The Peninsula Hong Kong Hotel fountain;尖沙咀·距市中心2.7km;#;2.0;#;#;#
中国香港 · 《精品紫钗记》粤剧表演;尖沙咀·距市中心2.8km;#;1.9;#;演出;#
马湾岛;荃湾·距市中心11.8km;#;2.0;#;#;#
历奇喷水池;香港迪士尼乐园度假区·距市中心13.3km;#;2.0;#;游乐场;8条点评
希克奖2025特展;西九龙·距市中心2.3km;#;2.0;#;特色展馆;#
《窑火天工》香港中文大学文物馆藏陶瓷展;距市中心11.8km;#;2.0;#;特色展馆;#
《天方奇毯》伊斯兰与世界文明的交织展览;西九龙·距市中心2.4km;#;2.0;#;特色展馆;#
古文青生涯规划──虚白斋藏中国书画选（第二期）;距市中心2.9km;#;2.0;#;特色展馆;#
趣味时光留影馆;距市中心5.7km;#;2.0;#;特色展馆;2条点评
赛马会滘西洲公众高尔夫球场;距市中心15.6km;#;2.0;#;#;6条点评
乌溪沙青年新村;距市中心13.9km;#;2.0;#;度假村;8条点评
商务印书馆;尖沙咀·距市中心2.4km;#;2.0;#;#;1条点评
牛棚艺术村;距市中心2.3km;#;2.0;#;#;44条点评
香港仔广场;南区·距市中心8.0km;#;2.0;#;地标观景;8条点评
蚺蛇尖;距市中心24.7km;#;2.0;#;登高爬山;15条点评
赤柱海滨长廊;距市中心12.0km;#;2.0;#;海滩&岛屿;1条点评
Carlyle & Co.;尖沙咀·距市中心2.8km;#;2.0;#;#;#
KA Atelier;距市中心4.8km;#;2.0;#;#;#
卫奕信径;距市中心7.4km;#;2.0;#;全港第二长的远足径,徒步;46条点评
香港浸会大学孔宪绍博士伉俪中医药博物馆;红磡/九龙城·距市中心2.3km;#;2.0;#;博物馆;2条点评
City Gallery;中环·距市中心4.1km;#;2.0;#;坐一坐有趣的模拟汽车;32条点评
马鞍山郊野公园;距市中心12.6km;#;2.0;#;公园&植物园;12条点评
崇洁街美食街;距市中心2.1km;#;2.0;#;城市漫步;9条点评
天后古庙;距市中心14.2km;#;2.0;#;历史建筑;2条点评
中国香港 · 香港管弦乐团《亚历山大·德斯普拉特的电影音乐》音乐会;尖沙咀·距市中心2.8km;#;2.0;#;音乐会;#
港澳一号佐敦上车;油麻地·距市中心1.4km;#;2.0;#;#;#
金魚寶殿;南区·距市中心8.2km;#;2.0;#;动物园&水族馆;57条点评
香港道教学院;荃湾·距市中心2.7km;#;2.0;#;历史建筑;2条点评
马湾1868;距市中心11.9km;#;2.0;#;#;#
黄大仙祠初一祈福活动;距市中心3.6km;#;2.0;#;节日;24条点评
West Kowloon Waterfront Promenade;距市中心2.7km;#;2.0;#;夜游观景;5条点评
德辅道西;中环·距市中心4.7km;#;2.0;#;城市漫步;12条点评
柴湾;距市中心8.9km;#;2.0;#;自然山水;22条点评
钓鱼翁;距市中心11.9km;#;2.0;#;登高爬山;#
大埔墟市场;距市中心14.6km;#;2.0;#;城市漫步;#
北果洲群岛小炮台;距市中心19.4km;#;2.0;#;历史建筑;#
沙头角抗战纪念馆;距市中心24.5km;#;2.0;#;#;#
Red Zone - 全港最大及首個商場室內WarGame/CQB場地 | MegaBox九龍灣War Game場;红磡/九龙城·距市中心4.0km;#;2.0;#;#;#
凤凰径;离岛·距市中心26.1km;#;2.0;#;体验远足和露营的乐趣;54条点评
海味参茸燕窝街;西环/上环·距市中心4.2km;#;2.0;#;香港选购海味之地,城市漫步;129条点评
马鞍山海滨长廊;沙田·距市中心11.3km;#;2.0;#;海滩&岛屿;95条点评
榕树湾广场;离岛·距市中心12.1km;#;2.0;#;地标观景;#
小长城;离岛·距市中心18.5km;#;2.0;#;徒步;28条点评
香港太空馆四十五周年志庆《星空下的菠萝包》展览;距市中心2.8km;#;2.0;#;特色展馆;#
中国香港 · Balming Tiger《World Expo '25》巡演;红磡/九龙城·距市中心3.5km;#;1.9;#;演唱会;#
三家村;距市中心7.8km;#;2.0;#;#;30条点评
Kevin Garden;距市中心13.5km;#;2.0;#;园林花园;1条点评
South Valley Lodge 唱片博物館;湾仔/铜锣湾·距市中心4.8km;#;2.0;#;博物馆;2条点评
大美督;距市中心17.3km;#;2.0;#;海滩&岛屿;77条点评
吊钟洲;距市中心16.1km;#;2.0;#;岛屿漫步;#
会督府;距市中心4.6km;#;2.0;#;历史建筑;1条点评
農曆新年賽馬日;沙田·距市中心9.8km;#;2.0;#;场馆展馆;9条点评
和平纪念碑;中环·距市中心4.3km;#;2.0;#;纪念一战和二战殉职军人;61条点评
旺角大球场;旺角·距市中心729m;#;2.0;#;场馆展馆;95条点评
城门水塘;距市中心7.8km;#;2.0;#;自然山水;104条点评
大峡谷;距市中心25.0km;#;1.9;#;自然山水;15条点评
611灵粮堂;荃湾·距市中心7.4km;#;2.0;#;#;2条点评
北角汽车渡轮码头游乐场;北角/鲗鱼涌·距市中心4.6km;#;2.0;#;主题乐园&游乐场;6条点评
银座广场;距市中心23.0km;#;1.9;#;#;#
天水围百老汇戏院;距市中心23.0km;#;2.0;#;#;#
塱原自然生态公园;距市中心21.6km;#;1.9;#;公园&植物园;1条点评
米埔湿地;距市中心22.9km;#;1.9;#;#;2条点评
汀九桥;荃湾·距市中心10.3km;#;1.9;#;地标观景;95条点评
愉景北商场;离岛·距市中心15.8km;#;1.9;#;地标观景;12条点评
观音寺;离岛·距市中心30.7km;#;1.9;#;历史建筑;#
Soho House Hong Kong;西环/上环·距市中心4.2km;#;1.9;#;#;#
九龙佑宁堂;油麻地·距市中心1.6km;#;1.9;#;#;34条点评
香港历史档案大楼;观塘地区·距市中心6.2km;#;1.9;#;地标观景;3条点评
茶具文物馆;中环·距市中心4.6km;#;1.9;#;博物馆;5条点评
香港理工大学唐炳源广场;尖沙咀·距市中心2.0km;#;2.0;#;#;1条点评
赤柱正滩泳滩;距市中心12.0km;#;1.9;#;#;4条点评
旧山顶道;距市中心5.3km;#;1.9;#;特色展馆;72条点评
IFC Rooftop Garden;距市中心3.9km;#;1.9;#;公园&植物园;#
Hong Kong Trail (H000);距市中心5.7km;#;1.9;#;#;#
Hong Kong Tourist Pass;观塘地区·距市中心5.4km;#;1.9;#;#;#
喃呒山;太子/大角嘴·距市中心1.8km;#;1.9;#;登高爬山;66条点评
圣若瑟天主堂;中环·距市中心4.8km;#;1.9;#;#;12条点评
欢乐天地 - 新城市广场店;沙田·距市中心7.1km;#;1.9;#;#;#
南丫岛观景台;离岛·距市中心12.8km;#;1.9;#;地标观景;6条点评
沙田曾大屋;沙田·距市中心6.4km;#;1.9;#;历史建筑;51条点评
大帽山郊野公园;距市中心11.7km;#;1.9;#;公园&植物园;30条点评
爱秩序湾海滨花园;距市中心7.4km;#;1.9;#;海滨沙滩;73条点评
苏杭街彩虹路;西环/上环·距市中心4.1km;#;1.9;#;城市漫步;2条点评
Aberdeen Houseboat 香港仔曬家艇;南区·距市中心8.3km;#;1.9;#;#;#
凤凰山顶;离岛·距市中心26.9km;#;1.9;#;#;3条点评
斧山;红磡/九龙城·距市中心3.5km;#;1.9;#;登高爬山;#
深湾游艇会;南区·距市中心8.4km;#;1.9;#;#;#
历奇王国;离岛·距市中心15.7km;#;1.9;#;主题乐园&游乐场;1条点评
天后宫;距市中心15.0km;#;1.9;#;历史建筑;2条点评
神风洞;离岛·距市中心13.5km;#;1.9;#;防空洞,历史建筑;28条点评
流浮山海鲜渔村;距市中心25.2km;#;1.9;#;#;1条点评
海洋摩天塔;南区·距市中心9.5km;#;1.9;#;游乐场;22条点评
观景山;香港国际机场·距市中心24.4km;#;1.9;#;#;2条点评
龙翔道观景台;距市中心2.6km;#;1.9;#;地标观景;39条点评
流浮山;距市中心25.2km;#;1.9;#;登高爬山;67条点评
原野剧场;香港迪士尼乐园度假区·距市中心13.0km;#;1.9;#;精彩节目，让人目不暇接,游乐场;15条点评
舊烏溪沙碼頭;距市中心13.9km;#;1.9;#;岛屿漫步;35条点评
Victoria Dockside;尖沙咀·距市中心2.9km;#;1.9;#;历史建筑;7条点评
清水湾第一湾泳滩;距市中心12.9km;#;1.9;#;海滨沙滩;1条点评
薄扶林郊野公园;距市中心6.5km;#;1.9;#;公园&植物园;2条点评
《创·造未来》香港工业新时代展;距市中心2.2km;#;1.8;#;特色展馆;#
基督教樂道會尖沙咀堂;油麻地·距市中心1.7km;#;1.9;#;#;#
姻缘石;距市中心5.4km;#;1.8;#;自然山水;30条点评
金门海水钓鱼场;距市中心23.4km;#;1.9;#;#;#
铁甲奇侠飞行之旅;香港迪士尼乐园度假区·距市中心13.0km;#;1.9;#;#;1条点评
李郑屋汉墓博物馆;太子/大角嘴·距市中心2.3km;#;1.9;#;博物馆;71条点评
油街实现;北角/鲗鱼涌·距市中心4.2km;#;1.9;#;特色展馆;15条点评
海下湾海洋生物中心;距市中心23.3km;#;1.9;#;动物园&水族馆;#
香港集古村;南区·距市中心9.4km;#;1.9;#;#;70条点评
九径山;距市中心19.3km;#;1.9;#;登高爬山;17条点评
龙虾湾郊游径;距市中心14.1km;#;1.9;#;徒步;13条点评
告士打道花园;湾仔/铜锣湾·距市中心4.4km;#;1.9;#;公园&植物园;1条点评
湾仔公园;湾仔/铜锣湾·距市中心4.9km;#;1.9;#;公园&植物园;10条点评
香港潜水课程中心Unity Scuba Diving;荃湾·距市中心8.6km;#;1.9;#;#;#
地质公园游客中心;距市中心11.5km;#;1.9;#;#;#
中国香港 ·《什么是喜剧》音乐会;距市中心2.8km;#;1.8;#;演唱会;#
屯门公园儿童游乐场;距市中心21.7km;#;1.9;#;主题乐园&游乐场;8条点评
妙法寺;距市中心22.1km;#;1.9;#;历史建筑;35条点评
英皇戏院 (娱乐行);中环·距市中心4.4km;#;1.9;#;#;#
香港邮政总局;中环·距市中心4.1km;#;1.9;#;历史建筑;3条点评
屯门大会堂;距市中心21.4km;#;1.9;#;特色展馆;36条点评
坚尼地道游乐场;距市中心4.9km;#;1.9;#;游乐场;3条点评
香港科技大学何善衡体育馆;距市中心9.9km;#;1.9;#;场馆展馆;#
加多利山;旺角·距市中心766m;#;1.9;#;明星住所聚集地,登高爬山;44条点评
南湾;距市中心10.9km;#;1.9;#;海湾风景十分优美,海滨沙滩;14条点评
旋转楼梯;中环·距市中心4.4km;#;1.9;#;#;1条点评
《双向奔赴》林风眠与毕加索;距市中心5.3km;#;1.9;#;特色展馆;#
《广州购物誌》18至19世纪外销艺术展（第三期）;尖沙咀·距市中心2.9km;#;1.8;#;特色展馆;#
热带雨林探险径;南区·距市中心9.5km;#;1.8;#;游乐场;10条点评
机场核心计划展览中心;荃湾·距市中心11.3km;#;1.8;#;十项工程，全面认识新机场,特色展馆;29条点评
鲗鱼涌海滨花园;北角/鲗鱼涌·距市中心5.7km;#;1.8;#;园林花园;5条点评
Splash Hong Kong;距市中心12.5km;#;1.8;#;#;#
亚洲协会香港中心;中环·距市中心4.8km;#;1.8;#;博物馆;25条点评
L&K裁缝;尖沙咀·距市中心2.4km;#;1.8;#;#;14条点评
胡李名静体育馆;红磡/九龙城·距市中心3.6km;#;1.8;#;#;#
香港巴西狂欢节;距市中心3.9km;#;2.0;#;节日;#
海洋列车・高峰站;南区·距市中心9.4km;#;1.8;#;游乐场;6条点评
钓鱼翁郊游径;距市中心12.0km;#;1.8;#;徒步;16条点评
中区自然径;距市中心5.3km;#;1.8;#;徒步;48条点评
鸭巴甸街;中环·距市中心4.4km;#;1.8;#;城市漫步;5条点评
梳士巴利花园艺术广场;尖沙咀·距市中心2.8km;#;1.8;#;园林花园;16条点评
香港吐露港;距市中心13.9km;#;1.8;#;地标观景;56条点评
大王爷庙;南区·距市中心8.0km;#;1.8;#;历史建筑;6条点评
香港仔海滨公园;南区·距市中心8.2km;#;1.8;#;夜游观景;15条点评
米埔;距市中心24.0km;#;1.8;#;春秋观鸟邂逅濒危候鸟,自然山水;95条点评
南大屿郊野公园;离岛·距市中心35.6km;#;1.8;#;岛屿漫步;62条点评
罗素街;湾仔/铜锣湾·距市中心4.7km;#;1.8;#;城市漫步;142条点评
SoHo荷南美食区;中环·距市中心4.5km;#;1.8;#;城市漫步;2条点评
昂坪营地;离岛·距市中心27.3km;#;1.8;#;#;#
BLINK Gallery;距市中心5.0km;#;1.9;#;#;#
循道卫理联合教会香港堂;湾仔/铜锣湾·距市中心4.7km;#;1.8;#;#;#
关帝庙;荃湾·距市中心6.9km;#;1.8;#;#;38条点评
CHILDLIKE 童心乐园;荃湾·距市中心8.7km;#;1.8;#;主题乐园&游乐场;1条点评
海洋公园老大街;南区·距市中心8.2km;#;1.8;#;城市漫步;1条点评
摩罗上街古董露天市集;西环/上环·距市中心4.3km;#;1.8;#;城市漫步;3条点评
小海龟庭园;距市中心13.6km;#;1.8;#;园林花园;#
Hong Kong Disneyland Hyperspace Mountain;香港迪士尼乐园度假区·距市中心13.2km;#;1.8;#;#;2条点评
双鹿石涧;距市中心21.6km;#;1.8;#;自然山水;5条点评
滘西湾休闲垂钓乐园;距市中心11.7km;#;1.8;#;#;2条点评
筲箕湾天后古庙;距市中心7.7km;#;1.8;#;历史建筑;37条点评
芦须城泳滩;离岛·距市中心13.6km;#;1.8;#;海滨沙滩;9条点评
婚纱桥;距市中心20.8km;#;1.8;#;地标观景;6条点评
观音亭;距市中心2.1km;#;1.8;#;历史建筑;6条点评
镇海楼公园;距市中心2.1km;#;1.8;#;历史建筑;1条点评
海心公园;距市中心2.3km;#;1.8;#;公园&植物园;16条点评
道风山基督教丛林;沙田·距市中心7.3km;#;1.8;#;园林花园;27条点评
海防道儿童游乐场;尖沙咀·距市中心2.3km;#;1.8;#;游乐场;4条点评
香港机场展望台;香港国际机场·距市中心22.9km;#;1.8;#;地标观景;8条点评
孖岗山;距市中心10.1km;#;1.8;#;登高爬山;2条点评
九龙城联合道侯王庙;红磡/九龙城·距市中心2.4km;#;1.8;#;历史建筑;30条点评
佐敦谷公园;距市中心5.4km;#;1.8;#;公园&植物园;126条点评
宋王台;红磡/九龙城·距市中心2.1km;#;1.8;#;历史建筑;54条点评
米奇金奖音乐剧;香港迪士尼乐园度假区·距市中心13.3km;#;1.8;#;#;#
李黑地个展《火舌》;中环·距市中心4.3km;#;1.7;#;特色展馆;#
Momoland儿童室内游乐场;距市中心9.7km;#;1.8;#;主题乐园&游乐场;#
2026 ATP香港网球公开赛;湾仔/铜锣湾·距市中心4.6km;#;1.8;#;赛事;#
Tin Shui Wai Greenfield Garden;距市中心24.2km;#;1.6;#;#;#
和黄公园;距市中心2.6km;#;1.8;#;公园&植物园;12条点评
《遇见云冈》数字公益艺术展 香港站;西九龙·距市中心1.7km;#;1.8;#;特色展馆;#
迈克尔·凯纳个展《朝圣之旅》;西环/上环·距市中心4.5km;#;1.8;#;特色展馆;#
大浪湾沙滩;离岛·距市中心31.1km;#;1.8;#;海滩&岛屿;2条点评
协天宫及鹤山寺;距市中心24.9km;#;1.8;#;#;#
香港M+专题展《山鸣水应》;距市中心4.4km;#;1.8;#;特色展馆;#
丽都湾泳滩;荃湾·距市中心11.0km;#;1.8;#;海滩&岛屿;10条点评
麦理浩径第6段;距市中心3.9km;#;1.8;#;#;#
中华基督教会;西环/上环·距市中心4.5km;#;1.8;#;#;13条点评
白腊村;距市中心20.0km;#;1.8;#;#;1条点评
骆克道;湾仔/铜锣湾·距市中心4.6km;#;1.8;#;城市漫步;1条点评
West Kowloon Station Bus Terminus Rooftop Garden 西九龍站巴士総站天台花園;西九龙·距市中心1.3km;#;1.8;#;公园&植物园;#
利舞台;湾仔/铜锣湾·距市中心4.8km;#;1.8;#;地标观景;65条点评
湾仔玉虚宫（北帝庙）;距市中心5.2km;#;1.8;#;历史建筑;16条点评
飞鹅山;距市中心6.0km;#;1.8;#;公园&植物园;2条点评
中国道教太平道观;距市中心1.6km;#;1.8;#;历史建筑;1条点评
娥眉洲;距市中心27.7km;#;1.8;#;岛屿漫步;#
鹧鸪山;距市中心8.8km;#;1.8;#;#;1条点评
香港艺术空间;西环/上环·距市中心4.4km;#;1.8;#;#;15条点评
塔门山顶观海亭;距市中心26.2km;#;1.8;#;#;#
慈云山;距市中心5.5km;#;1.8;#;登高爬山;1条点评
尖沙咀海滨花园;尖沙咀·距市中心2.6km;#;1.8;#;夜游观景;2条点评
青松观;距市中心22.4km;#;1.8;#;观赏精美神龛,历史建筑;80条点评
Eaton HK Catering;油麻地·距市中心1.3km;#;1.8;#;#;#
香港国际时尚汇展 CENTRESTAGE 2025;湾仔/铜锣湾·距市中心4.0km;#;1.9;#;特色展馆;#
慈爱礼拜堂;距市中心4.7km;#;1.8;#;#;#
Salvatore Emblema个展《火山笔意，砾石入画》;中环·距市中心4.1km;#;1.8;#;特色展馆;#
展艺馆;香港迪士尼乐园度假区·距市中心13.0km;#;1.8;#;#;#
奇幻庭园;香港迪士尼乐园度假区·距市中心13.3km;#;1.8;#;游乐场;#
沥源桥;沙田·距市中心7.0km;#;1.8;#;地标观景;34条点评
山海亭;距市中心28.8km;#;1.8;#;#;#
歌连臣角炮台遗址;距市中心11.5km;#;1.8;#;历史建筑;4条点评
坪石邨;距市中心4.2km;#;1.8;#;地标观景;38条点评
南山邨;太子/大角嘴·距市中心1.5km;#;1.7;#;#;53条点评
龙鼓滩中华白海豚瞭望台;距市中心27.2km;#;1.8;#;#;15条点评
维多利亚城界碑 - 跑马地;距市中心5.4km;#;1.8;#;历史建筑;1条点评
香港中文大学科学馆东座;距市中心11.8km;#;1.8;#;#;#
铜锣湾渣甸坊;湾仔/铜锣湾·距市中心4.7km;#;1.8;#;多样化商品;9条点评
寶福山;沙田·距市中心7.6km;#;1.8;#;登高爬山;#
北果洲200号灯塔;距市中心19.4km;#;1.8;#;历史建筑;#
宝灵街;距市中心1.7km;#;1.8;#;城市漫步;50条点评
拔萃女书院;油麻地·距市中心1.5km;#;1.8;#;#;27条点评
百慕达公园;香港国际机场·距市中心23.0km;#;1.8;#;#;#
狮子头;距市中心4.0km;#;1.8;#;#;#
新九龙广场;太子/大角嘴·距市中心702m;#;1.8;#;地标观景;56条点评
麦理浩径起点;距市中心18.3km;#;1.8;#;#;#
慈云山法藏寺;距市中心4.2km;#;1.8;#;#;#
海滨长廊;距市中心9.8km;#;1.8;#;徒步;2条点评
屏山文物径;距市中心21.9km;#;1.8;#;古意盎然的围村宗庙,历史建筑;113条点评
周育正个展《borrnnn》;湾仔/铜锣湾·距市中心4.9km;#;1.7;#;特色展馆;#
黄锐个展《银沙滩》;中环·距市中心4.6km;#;1.7;#;特色展馆;#
检阅广场;中环·距市中心4.5km;#;1.7;#;#;#
冯力仁回顾展;西环/上环·距市中心4.4km;#;1.7;#;特色展馆;#
荔枝角公园游泳池;荃湾·距市中心4.0km;#;1.8;#;#;#
HKIA Cherry Blossom Garden;香港国际机场·距市中心24.6km;#;1.7;#;园林花园;2条点评
旧总督山顶别墅守卫室;距市中心5.6km;#;1.7;#;历史建筑;1条点评
梅艳芳铜像;尖沙咀·距市中心2.8km;#;1.8;#;#;#
遮打花园;中环·距市中心4.4km;#;1.7;#;园林花园;31条点评
印度庙;距市中心5.6km;#;1.7;#;历史建筑;1条点评
山顶道花园;距市中心5.7km;#;1.7;#;公园&植物园;#
