景点名称;地点;景点级别;热度;口碑;标签;评论
大巴山;城口·距市中心>100km;#;2.9;#;登高爬山;3条点评
龙泉洞;沙坪坝站/三峡广场·距市中心6.4km;#;2.9;#;自然山水;1条点评
巫山神女;巫山·距市中心>100km;#;2.9;#;遛娃宝藏地;59条点评
大风堡景区;石柱·距市中心>100km;4A;2.9;#;登山穿梭于原始森林之中,避暑纳凉;109条点评
重庆市规划展览馆;南滨路/弹子石·距市中心3.9km;4A;2.9;#;看看山城规划还有互动游戏,特色展馆;71条点评
卡丁车游乐场;仙女山度假区·距市中心>100km;#;2.9;#;主题乐园&游乐场;#
宝塔坪;奉节白帝城·距市中心>100km;#;2.9;#;#;#
重庆工业博物馆;大渡口商业中心区·距市中心11.8km;#;2.9;#;博物馆;10条点评
菖蒲大草原景区;酉阳·距市中心>100km;#;2.9;#;草原采风;1条点评
石柱县刀背梁景区;石柱·距市中心>100km;#;2.9;#;登高爬山;3条点评
缙云山北温泉旅游度假区;西南大学/缙云山度假区·距市中心35.2km;#;2.9;#;度假村;#
重庆望仙谷;四面山度假区·距市中心97.6km;#;2.9;#;历史建筑;#
南山石刻;大足石刻度假区·距市中心81.6km;#;2.9;#;南宋时期的精美道教造像群,历史建筑;30条点评
神鹰天坑;仙女山度假区·距市中心>100km;#;2.9;#;自然山水;27条点评
白公馆红岩1949;沙坪坝站/三峡广场·距市中心11.6km;#;2.9;#;#;#
南坪步行街(元旦购物广场店);南坪商业中心区·距市中心4.3km;#;2.9;#;重庆主城区五大商圈之一,城市漫步;138条点评
重庆沉浸式悬浮剧场;解放碑/洪崖洞·距市中心2.6km;#;2.9;#;特色展馆;2条点评
金山湖漂流;金佛山度假区·距市中心89.2km;#;2.9;#;清凉漂流;4条点评
壹华里夜景公园;南坪商业中心区·距市中心6.9km;#;2.9;#;可看到五个城区夜景的公园,地标观景;26条点评
灵隐寺;距市中心59.5km;#;2.9;#;#;#
海棠溪筒子楼;南滨路/弹子石·距市中心4.1km;#;2.9;#;拍照打卡的好去处,地标观景;10条点评
长江之眼(南滨路观景点);南滨路/弹子石·距市中心4.2km;#;2.9;#;#;1条点评
云阳恐龙地质公园;云阳·距市中心>100km;#;2.9;#;#;2条点评
金港国际步行街;江北国际机场地区·距市中心18.8km;#;2.9;#;城市漫步;37条点评
重庆·1949大剧院;磁器口古镇·距市中心10.3km;#;2.9;#;#;#
重庆图书馆;沙坪坝站/三峡广场·距市中心10.0km;#;2.9;#;馆藏丰富、设施完备;101条点评
金色印象·4K影院式足体养生(加州店);冉家坝/龙溪·距市中心4.4km;#;2.9;#;SPA/按摩;2条点评
铁山坪森林公园;铁山坪森林公园度假区·距市中心13.6km;4A;2.9;#;享受悠闲时光和露营的乐趣,露营·营地;75条点评
大宁河古栈道遗址;巫山·距市中心>100km;#;2.9;#;栈道石孔多呈四方形,历史建筑;22条点评
黄水镇;石柱·距市中心>100km;#;2.9;#;#;#
千佛寺;南滨路/弹子石·距市中心4.1km;#;2.9;#;历史建筑;11条点评
天空悬廊;黑山谷/奥陶纪度假区·距市中心89.7km;#;2.9;#;玻璃桥刺激，山景一览无余;28条点评
三毛故居(区级文物);南山度假区·距市中心5.6km;#;2.9;#;历史建筑;7条点评
铁山坪草野星空露营基地;铁山坪森林公园度假区·距市中心11.6km;#;2.9;#;露营·营地;2条点评
重庆家晟温泉;东温泉度假区·距市中心32.8km;#;2.9;#;硫酸钙镁型温泉水,泡温泉;11条点评
文峰古街;合川学院区·距市中心54.0km;#;2.8;#;逛街拍摄的好地方,城市漫步;201条点评
铜锣山矿山公园;距市中心27.2km;#;2.8;#;矿坑颜色都各具特色,公园&植物园;19条点评
聂荣臻元帅陈列馆;江津客运中心商圈·距市中心42.7km;4A;#;#;博物馆&展馆;#
洋人街;南滨路/弹子石·距市中心6.5km;#;2.8;#;夏季体验亲子水上乐园,避暑纳凉;438条点评
重庆工业文化博览园;大渡口商业中心区·距市中心11.8km;4A;2.8;#;#;10条点评
重庆 · 爱乐之城《LALALAND》情人节浪漫经典名曲音乐会;大坪/时代天街·距市中心4.9km;#;2.8;#;#;#
三峡原乡景区;奉节·距市中心>100km;4A;2.8;#;自然山水;#
东溪古镇;距市中心89.8km;#;2.8;#;小桥流水的千年古镇,古镇古村;43条点评
巴滨水世界;重庆理工大学花溪校区·距市中心10.4km;#;2.8;#;遛娃宝藏地;235条点评
当阳大峡谷;巫山·距市中心>100km;#;2.8;#;#;#
鬼门关;丰都鬼城·距市中心>100km;#;2.8;#;历史建筑;2条点评
垫江牡丹樱花世界;垫江·距市中心>100km;4A;2.8;#;优质牡丹樱花观赏基地,遛娃宝藏地;70条点评
新北温泉;西南大学/缙云山度假区·距市中心35.3km;#;2.8;#;泡温泉;8条点评
照母山森林公园;大竹林/光电园·距市中心8.3km;#;2.8;#;展现了丘陵山地的自然风光,历史建筑;182条点评
苏家坝立交桥;南坪商业中心区·距市中心2.9km;#;2.8;#;《疯狂的石头》拍摄地,地标观景;17条点评
“怪核轻甜”画画的欢叔作品展暨《傀儡娃娃》20周年展;上清寺/人民大礼堂/李子坝·距市中心1.7km;#;2.8;#;特色展馆;#
重庆市渝北区野生动物园;汽博中心·距市中心9.9km;#;2.8;#;#;#
大悦汤温泉汗蒸生活馆;观音桥/九街·距市中心2.4km;#;2.8;#;洗浴泡汤;34条点评
重庆秀山洪安边城景区;秀山·距市中心>100km;#;2.8;#;#;#
双江古镇;距市中心>100km;4A;2.8;#;重庆市十大历史名镇之一,古镇古村;66条点评
白帝山;奉节白帝城·距市中心>100km;#;2.8;#;登高爬山;10条点评
重庆渝北区体育馆;江北国际机场地区·距市中心16.7km;#;2.8;#;场馆展馆;#
海宇温泉;西南大学/缙云山度假区·距市中心30.6km;#;2.8;#;有23个不同功效的泡池,泡温泉;73条点评
华熙文化体育中心;巴南万达/华熙鱼洞·距市中心20.9km;#;2.8;#;场馆展馆;#
金佛山飞拉达;金佛山度假区·距市中心93.4km;#;2.8;#;#;3条点评
王家大院;南滨路/弹子石·距市中心4.0km;#;2.8;#;历史建筑;1条点评
歌乐山烈士陵园;沙坪坝站/三峡广场·距市中心10.7km;4A;#;#;#;#
嘉陵江大桥;距市中心1.0km;#;2.8;#;重庆市区第一座城市大桥,地标观景;23条点评
金色印象·4K影院式足体养生(解放碑好吃街店);解放碑/洪崖洞·距市中心2.7km;#;2.8;#;#;#
七里塘;彭水·距市中心>100km;#;2.8;#;#;2条点评
兰英挂壁公路;巫溪·距市中心>100km;#;2.8;#;城市漫步;#
重庆 · Shing02+OMA "LUV(SIC) HEXALOGY" 巡演 重庆专场;距市中心3.2km;#;2.8;#;livehouse;#
刘伯承同志纪念馆;汉丰湖度假区·距市中心>100km;4A;#;#;#;#
重庆大轰炸遗址群;解放碑/洪崖洞·距市中心3.0km;#;2.7;#;#;1条点评
南川东街;金佛山度假区·距市中心70.4km;#;2.8;#;城市漫步;1条点评
民俗文化村;江北国际机场地区·距市中心18.2km;#;2.8;#;巴渝清末民初的木雕,博物馆;77条点评
水悦汤泉;观音桥/九街·距市中心2.4km;#;2.8;#;洗浴泡汤;1条点评
天生城公园;万州万达广场·距市中心>100km;#;2.8;#;夜游观景;59条点评
秀湖公园;璧山商业中心区·距市中心32.7km;4A;2.8;#;四季花开不断，多亭台楼阁,公园&植物园;74条点评
贵宾室;万州万达广场·距市中心>100km;#;2.9;#;#;2条点评
反鼓异世纪(悦荟店);冉家坝/龙溪·距市中心5.3km;#;2.8;#;游乐场;#
红池坝高山草场;巫溪·距市中心>100km;#;2.8;#;战国历史名人楚相春申君黄歇故居,草原采风;54条点评
陈抟故里·崇龛花海景区;距市中心>100km;#;2.8;#;自然山水;8条点评
重庆 · HIGH5 《放肆嗨》 2025巡演;距市中心10.1km;#;2.8;#;livehouse;#
重庆十八梯渝潮坊剧场;解放碑/洪崖洞·距市中心2.4km;#;2.8;#;演出;1条点评
巫山三峡里·竹枝村度假区;巫山·距市中心>100km;#;2.8;#;度假村;#
威特卡丝东温泉;东温泉度假区·距市中心32.9km;#;2.7;#;每个泡池私密又独立,泡温泉;35条点评
广寒宫景区;石柱·距市中心>100km;4A;2.7;#;自然山水;7条点评
缙云山生态旅游观光索道;西南大学/缙云山度假区·距市中心33.9km;#;2.8;#;直达山顶，徜徉于绿色海洋,缆车索道;47条点评
仙女山国家森林公园-大草原站;仙女山度假区·距市中心>100km;#;2.8;#;#;#
玄天湖;距市中心53.0km;4A;2.8;#;自然山水;2条点评
长寿菩提山文化旅游景区;长寿古镇·距市中心59.0km;4A;2.7;#;登山祈福一览城市风光;79条点评
重庆记忆博物馆;沙坪坝站/三峡广场·距市中心10.0km;#;2.7;#;博物馆;3条点评
万州区博物馆;万州万达广场·距市中心>100km;#;2.7;#;博物馆;2条点评
侏罗纪在线;大渡口商业中心区·距市中心14.7km;#;2.7;#;#;#
三层马路;上清寺/人民大礼堂/李子坝·距市中心2.0km;#;2.7;#;城市漫步;2条点评
华蓥山;󰝊周边景点距重庆86.4km;4A;5.6;华蓥玩水避暑榜 No.1;风光秀美的红色革命胜地,避暑纳凉;2627条点评
杨家坪步行街;杨家坪/重庆动物园·距市中心6.7km;#;2.7;#;城市漫步;42条点评
重庆 · 刘晓庆领衔主演传奇话剧《风华绝代》;南滨路/弹子石·距市中心4.4km;#;2.8;#;演出;#
奉节县人民广场商业步行街;奉节白帝城·距市中心>100km;#;2.7;#;城市漫步;5条点评
溪降;金刀峡度假区·距市中心50.6km;#;2.7;#;#;#
奉节赏红叶;奉节·重庆;#;2.7;#;#;#
西南政法大学(渝北校区)-图书馆;汽博中心·距市中心11.7km;#;2.7;#;#;2条点评
梵高星空艺术馆(解放碑大融城店);解放碑/洪崖洞·距市中心2.4km;#;2.7;#;#;1条点评
黄安坝高山牧场度假区;城口·距市中心>100km;#;2.7;#;百里高山草原，风光亮丽,避暑纳凉;14条点评
八米悬崖秋千;黑山谷/奥陶纪度假区·距市中心89.6km;#;2.7;#;体验“命悬一线”的刺激,飞行体验;4条点评
龙头寺;重庆北站地区·距市中心3.9km;#;2.7;#;历史建筑;1条点评
洞见山城;解放碑/洪崖洞·距市中心2.4km;#;2.7;#;#;4条点评
大宁古城;巫溪·距市中心>100km;#;2.7;#;古镇古村;1条点评
柏林里;西南大学/缙云山度假区·距市中心34.9km;#;2.7;#;#;#
大金鹰园;南山度假区·距市中心6.9km;#;2.7;#;南山的标志性建筑,地标观景;44条点评
金佛山星空露营基地;金佛山度假区·距市中心78.8km;#;2.7;#;田园式浪漫的亲子露营地,露营·营地;3条点评
重庆超级八零街;南滨路/弹子石·距市中心3.5km;#;2.7;#;城市漫步;1条点评
12K微距光影展《邂逅三星堆》VR考古舱;磁器口古镇·距市中心10.2km;#;2.7;#;特色展馆;#
南滨路景区;南滨路/弹子石·距市中心3.9km;#;2.7;#;#;1条点评
重庆方圆LIVE(建新北路店);观音桥/九街·距市中心2.3km;#;2.7;#;#;#
磁器口名特美食街;磁器口古镇·距市中心10.3km;#;2.7;#;城市漫步;30条点评
烟雨公园;南滨路/弹子石·距市中心4.0km;#;2.7;#;观赏重庆民族风情浮雕,公园&植物园;37条点评
渝北龙头寺公园;观音桥/九街·距市中心2.8km;#;2.7;#;风景迷人的谷地公园,自然山水;149条点评
仙女山狩猎场;仙女山度假区·距市中心>100km;#;2.7;#;#;#
(重庆黄水旅游度假区)秘境黄水奇幻乐园;石柱·距市中心>100km;#;2.7;#;夜游观景;161条点评
飞跃重庆;礼嘉/欢乐谷·距市中心12.1km;#;2.7;#;高空尽揽巴渝山水;1条点评
重庆彩云湖湿地公园;重庆火车西站/巴国城·距市中心8.8km;#;2.7;#;重庆主城的桃花源,避暑纳凉;106条点评
飞跃重庆(沙坪坝小镇);沙坪坝站/三峡广场·距市中心9.8km;#;2.7;#;#;10条点评
瞰胜楼;上清寺/人民大礼堂/李子坝·距市中心1.9km;#;2.7;#;渝中半岛的顶处,地标观景;56条点评
钟楼广场;重庆交通大学双福校区·距市中心31.4km;#;2.7;#;#;#
银河飞瀑;仙女山度假区·距市中心>100km;#;2.7;#;自然山水;11条点评
綦江国家地质公园老瀛山景区;距市中心67.5km;4A;2.7;#;有恐龙足迹，还有古道庙观,避暑纳凉;40条点评
重庆綦江地质公园;距市中心63.9km;4A;2.7;#;登高爬山;1条点评
天坪山云林天乡;东温泉度假区·距市中心26.9km;4A;2.7;#;遗址古迹和花海相融合,遛娃宝藏地;50条点评
忠州老街;忠县·距市中心>100km;#;2.7;#;城市漫步;3条点评
融汇西流沱小镇;重庆理工大学花溪校区·距市中心10.4km;#;2.7;#;地标观景;14条点评
国民政府大楼;龙兴度假区·距市中心29.7km;#;2.7;#;历史建筑;#
三峡欢乐大世界;万州万达广场·距市中心>100km;#;2.7;#;游乐场;4条点评
太白岩公园;万州万达广场·距市中心>100km;#;2.7;#;风景绝佳、草木秀丽,公园&植物园;99条点评
南温泉公园;重庆理工大学花溪校区·距市中心16.0km;#;2.7;#;新巴渝十二景之一,登高爬山;43条点评
三峡之巅景区-观景台;奉节·距市中心>100km;#;2.7;#;#;#
长嘉汇两江夜市(长嘉汇购物公园店);南滨路/弹子石·距市中心3.8km;#;2.7;#;城市漫步;2条点评
晚晴园;江北国际机场地区·距市中心19.4km;#;2.7;#;公园&植物园;2条点评
幻境空间超级元宇宙剧场;观音桥/九街·距市中心2.1km;#;2.7;#;#;1条点评
恺之峰旅游区;垫江·距市中心>100km;4A;2.7;#;尽享牡丹旅游文化,遛娃宝藏地;65条点评
秀山西街;秀山火车站·距市中心>100km;#;2.7;#;历史建筑;#
百年重庆茶馆;解放碑/洪崖洞·距市中心3.0km;#;2.7;#;#;1条点评
凤凰花海;距市中心25.6km;#;2.7;#;欣赏种类丰富的花卉,遛娃宝藏地;83条点评
古栈道;巫山·距市中心>100km;#;2.7;#;#;#
神龙瀑;黑山谷/奥陶纪度假区·距市中心88.4km;#;2.7;#;自然山水;#
巴渝文化会馆;上清寺/人民大礼堂/李子坝·距市中心302m;#;2.7;#;曾经的风云人物办公场所;41条点评
重庆自然资源科普馆;冉家坝/龙溪·距市中心6.9km;#;2.7;#;博物馆;2条点评
山城国际会议中心;大学城/融创文旅城·距市中心20.1km;#;2.7;#;#;#
军哥书屋;杨家坪/重庆动物园·距市中心8.1km;#;2.6;#;#;4条点评
神奇鱼泉;巫溪·距市中心>100km;#;2.6;#;#;1条点评
奈何桥;丰都鬼城·距市中心>100km;#;2.7;#;地标观景;3条点评
渝北区步行街;江北国际机场地区·距市中心12.6km;#;2.6;#;城市漫步;8条点评
乌江三桥;武隆南滨路商圈·距市中心>100km;#;2.6;#;地标观景;10条点评
石门山石刻;距市中心67.1km;#;2.6;#;历史建筑;1条点评
川剧博物馆;大竹林/光电园·距市中心7.3km;#;2.6;#;博物馆;21条点评
石柱森林王国度假区;石柱·距市中心>100km;#;2.6;#;游乐场;50条点评
合家欢过山车;礼嘉/欢乐谷·距市中心12.3km;#;2.6;#;受亲子欢迎的过山车,游乐场;#
河湾山寨;酉阳·距市中心>100km;#;2.6;#;自然山水;13条点评
乐和乐都水上乐园;乐和乐都度假区·距市中心69.1km;#;2.6;#;水乐园;86条点评
嘉陵江小三峡风光带;西南大学/缙云山度假区·距市中心34.9km;#;2.6;#;全长27公里,自然山水;53条点评
河谷矿山小镇;礼嘉/欢乐谷·距市中心12.2km;#;2.6;#;#;1条点评
巫山云雨康养旅游度假区;巫山·距市中心>100km;#;2.6;#;#;#
丰都鬼城-旅游服务;丰都鬼城·距市中心>100km;#;2.6;#;#;#
鸿恩阁;冉家坝/龙溪·距市中心4.3km;#;2.6;#;夜游观景;#
洪崖洞78区潮玩世界;解放碑/洪崖洞·距市中心2.6km;#;2.6;#;游乐场;4条点评
龙鳞石海;黑山谷/奥陶纪度假区·距市中心87.1km;#;2.7;#;喀斯特地貌，怪石嶙峋,自然山水;355条点评
重庆 · 江苏大剧院 原创舞蹈剧场《春之祭》;江北嘴/北滨路·距市中心3.0km;#;3.5;#;舞蹈舞剧;#
万卷书台;金佛山度假区·距市中心90.2km;#;2.6;#;植物园;4条点评
追梦·铜梁龙;距市中心52.6km;#;2.6;#;#;2条点评
铜元之光城市阳台;南坪商业中心区·距市中心3.3km;#;2.6;#;地标观景;4条点评
重庆游乐园-海洋欢乐岛;南坪商业中心区·距市中心2.9km;#;2.6;#;#;#
武隆喀斯特旅游景区羊角古镇;仙女山度假区·距市中心>100km;#;2.6;#;古镇古村;#
三洞桥民俗风情街;观音桥/九街·距市中心3.0km;#;2.6;#;城市漫步;1条点评
大耳朵亲子乐园;国际博览中心/中央公园·距市中心13.9km;#;2.6;#;#;28条点评
下浩里瀑布;南滨路/弹子石·距市中心4.3km;#;2.7;#;#;#
重庆长寿永恒缆车;长寿古镇·距市中心58.3km;#;2.6;#;#;1条点评
金山湖;金佛山度假区·距市中心87.8km;#;2.6;#;避暑纳凉;4条点评
山城巷传统风貌区;解放碑/洪崖洞·距市中心2.0km;#;2.6;#;#;2条点评
渝乐汤;南坪商业中心区·距市中心4.8km;#;2.6;#;清凉漂流;10条点评
能仁寺;解放碑/洪崖洞·距市中心2.6km;#;2.6;#;一座尼姑寺庙,历史建筑;40条点评
东水门长江大桥;南滨路/弹子石·距市中心4.3km;#;2.6;#;地标观景;14条点评
五洲园;距市中心45.1km;#;2.6;#;有名花贵树百余种,遛娃宝藏地;263条点评
云端廊桥;龙缸度假区·距市中心>100km;#;2.6;#;#;1条点评
神龙峡漂流;金佛山度假区·距市中心80.6km;#;2.6;#;#;#
圣灯山森林公园;距市中心40.7km;#;2.6;#;相传建文帝曾在此居住,避暑纳凉;144条点评
万寿古寨;石柱·距市中心>100km;#;2.6;#;夜游观景;1条点评
托孤堂;奉节白帝城·距市中心>100km;#;2.6;#;观赏刘备托孤大型彩塑,历史建筑;26条点评
巫山侏罗世界主题公园;巫山·距市中心>100km;#;2.6;#;游乐场;6条点评
民国茶馆剧场;解放碑/洪崖洞·距市中心2.3km;#;2.6;#;#;#
凤凰山梯道;奉节白帝城·距市中心>100km;#;2.6;#;地标观景;2条点评
刘伯承故居;距市中心>100km;#;#;#;历史建筑;#
爻里小镇;涪陵商业中心区·距市中心83.6km;#;2.6;#;地标观景;4条点评
重庆巅峰乐园;黑山谷/奥陶纪度假区·距市中心82.2km;#;2.6;#;专业级赛事场地，享受运动,遛娃宝藏地;2654条点评
皇华城考古遗址公园;忠县·距市中心>100km;#;2.6;#;历史建筑;#
神女景区鹰嘴岩飞拉达;巫山·距市中心>100km;#;2.6;#;#;#
威尼斯水上乐园;距市中心>100km;#;2.6;#;建有儿童趣味戏水城,水乐园;15条点评
礼嘉智慧公园;礼嘉/欢乐谷·距市中心14.4km;#;2.6;#;夜游观景;8条点评
礼嘉时光缆车;礼嘉/欢乐谷·距市中心14.2km;#;2.6;#;缆车索道;9条点评
钓鱼台;距市中心54.1km;#;2.6;#;#;2条点评
龙缸滑雪场;龙缸度假区·距市中心>100km;#;2.6;#;娱乐项目非常丰富,户外滑雪;9条点评
岐山草原;云阳·距市中心>100km;#;2.6;#;草原采风;2条点评
犀牛古寨;距市中心>100km;#;2.6;#;古镇古村;#
金鱼馆;杨家坪/重庆动物园·距市中心7.9km;#;2.6;#;动物园&水族馆;2条点评
九曲河湿地公园;礼嘉/欢乐谷·距市中心12.2km;#;2.6;#;湖滨垂钓，游览芦苇荡,避暑纳凉;15条点评
重庆鳄鱼养殖中心;汽博中心·距市中心9.9km;#;2.6;#;参与特色的垂钓大鳄活动,遛娃宝藏地;142条点评
飞越中国 (来福士购物广场店);解放碑/洪崖洞·距市中心3.5km;#;2.6;#;#;1条点评
歌乐山景区直通车渣滓洞站;磁器口古镇·距市中心11.5km;#;2.6;#;#;#
楠木湾景区;酉阳·距市中心>100km;4A;2.5;#;#;5条点评
龙之谷欢乐水世界;铜梁商业中心区·距市中心54.1km;#;2.6;#;#;#
童话森林王国;距市中心>100km;4A;2.6;#;儿童乐园;2条点评
重庆市红池坝国家森林公园汽车露营地;巫溪·距市中心>100km;#;2.6;#;#;#
重庆 · Zkaaai 2025巡演;距市中心3.2km;#;2.6;#;livehouse;#
鬼王石刻;丰都·距市中心>100km;#;2.6;#;#;#
重庆融创海世界海底埃及博物馆;大学城/融创文旅城·距市中心19.7km;#;2.5;#;博物馆;#
青天峡地缝;距市中心98.4km;#;2.6;#;自然山水;1条点评
南滨公园;南滨路/弹子石·距市中心3.9km;#;2.6;#;眺望山城美丽夜景,夜游观景;76条点评
九黎游轮;彭水·距市中心>100km;#;2.6;#;#;#
下庄村;巫山·距市中心>100km;#;2.6;#;#;#
人民大厦;冉家坝/龙溪·距市中心4.4km;#;2.6;#;地标观景;1条点评
令牌石;巫溪·距市中心>100km;#;2.6;#;自然山水;5条点评
浅溪·汤泉;石桥铺/陈家坪·距市中心7.1km;#;2.6;#;#;#
钟楼广场;南滨路/弹子石·距市中心4.2km;#;2.5;#;#;#
老舍旧居;西南大学/缙云山度假区·距市中心31.4km;#;2.5;#;历史建筑;#
雪宝山国家森林公园;距市中心>100km;#;2.5;#;攀岩和漂流的理想去处,清凉漂流;10条点评
马鞍山堂里;上清寺/人民大礼堂/李子坝·距市中心449m;#;2.5;#;历史建筑;2条点评
武隆喀斯特世界自然遗产博物馆;武隆南滨路商圈·距市中心>100km;#;2.5;#;博物馆&展馆;#
潼南稻药观光走廊;距市中心>100km;#;2.5;#;#;#
《我在武隆》大型全景行浸视听盛演;武隆南滨路商圈·距市中心>100km;#;2.5;#;演出;#
武隆仙女山滑翔伞基地;仙女山度假区·距市中心>100km;#;2.5;#;滑翔伞;1条点评
天意谷;󰝊周边景点距重庆81.7km;4A;5.1;邻水玩水避暑榜 No.1;在洞中天河亲水嬉戏,避暑纳凉;1267条点评
天井峡地缝;奉节·距市中心>100km;#;2.5;#;自然山水;21条点评
开州区温泉仙女洞;距市中心>100km;#;2.5;#;自然山水;1条点评
黄水旅游度假区;石柱·距市中心>100km;#;2.5;#;#;#
心跳顽家减压娱乐蹦床团建中心;大渡口商业中心区·距市中心11.5km;#;2.5;#;主题乐园&游乐场;19条点评
沉浸式悬疑话剧《雾起江州》;上清寺/人民大礼堂/李子坝·距市中心1.4km;#;2.5;#;演出;23条点评
故宫文物南迁纪念馆;南滨路/弹子石·距市中心4.2km;#;2.5;#;博物馆&展馆;4条点评
冰雪大世界;汽博中心·距市中心12.1km;#;2.5;#;感受冰雪世界带来的凉爽,冰雪乐园;5条点评
南坪会展中心;南坪商业中心区·距市中心3.3km;#;2.5;#;#;1条点评
重庆世纪乐都游乐园;距市中心56.3km;#;2.5;#;水乐园;77条点评
两江协同创新区-明月湖;距市中心32.1km;#;2.5;#;避暑纳凉;2条点评
重庆天地;大坪/时代天街·距市中心4.2km;#;2.5;#;重庆时尚娱乐休闲的新地标,城市漫步;31条点评
五龙山;距市中心58.7km;#;2.5;#;#;#
重庆 ·  爱乐汇×NARUTO 火影忍者 精选音乐会;距市中心2.5km;#;2.5;#;音乐会;#
武隆仙女山网(印象武隆演出剧场);仙女山度假区·距市中心>100km;#;2.5;#;#;#
奉节县白帝城博物馆;奉节白帝城·距市中心>100km;#;2.5;#;博物馆;5条点评
原声社演艺茶馆(洪崖洞店);解放碑/洪崖洞·距市中心2.4km;#;2.5;#;演出;30条点评
猫山樱博园;距市中心73.0km;#;2.5;#;自然山水;1条点评
杨家坪步行商业区;杨家坪/重庆动物园·距市中心6.9km;#;2.5;#;城市漫步;69条点评
七鹿坪;距市中心>100km;#;2.5;#;草原采风;1条点评
禹王宫;解放碑/洪崖洞·距市中心3.5km;#;2.5;#;#;2条点评
九重山国家森林公园;城口·距市中心>100km;#;2.5;#;观赏美丽的瀑布和峡谷,登高爬山;13条点评
马尿水;金佛山度假区·距市中心91.0km;#;2.5;#;由岩壁直泻而下，瀑声如雷,避暑纳凉;2条点评
八路军重庆办事处旧址(中山四路);上清寺/人民大礼堂/李子坝·距市中心275m;#;2.5;#;#;#
高空蹦极;大学城/融创文旅城·距市中心19.8km;#;2.5;#;#;#
金三泉温泉;金佛山度假区·距市中心80.4km;#;2.5;#;并存冷、温、烫三个泉眼,泡温泉;40条点评
丰盛古镇;东温泉度假区·距市中心37.4km;4A;2.5;#;三县交界的徽派建筑古镇,古镇古村;70条点评
文峰观;巫山·距市中心>100km;#;2.5;#;#;#
荣昌八景;荣昌商业中心区·距市中心92.3km;#;2.5;#;#;2条点评
熊山-西藏棕熊;杨家坪/重庆动物园·距市中心8.0km;#;2.5;#;动物园&水族馆;1条点评
大韩民国临时政府旧址陈列馆;解放碑/洪崖洞·距市中心1.9km;#;2.5;#;曾经韩国的流亡政府,博物馆&展馆;63条点评
四面山大瀑布;四面山度假区·距市中心>100km;#;2.5;#;自然山水;16条点评
魔法朱古力城堡;大渡口商业中心区·距市中心13.6km;#;2.5;#;地标观景;#
鹅岭公园-文化艺术长廊;上清寺/人民大礼堂/李子坝·距市中心2.0km;#;2.5;#;#;#
仙女山国家森林公园-休息亭;仙女山度假区·距市中心>100km;#;2.5;#;#;1条点评
金佛山国家级风景名胜区-观景台;金佛山度假区·距市中心86.1km;#;2.5;#;地标观景;4条点评
阴条岭国家级自然保护区;巫溪·距市中心>100km;#;2.5;#;登高爬山;#
百里竹海景区-观音洞;距市中心>100km;#;2.5;#;因一处香火鼎盛的寺庙得名,避暑纳凉;30条点评
泸州老窖景区;󰝊周边景点泸州 · 水井沟步行街;4A;6.8;泸州必打卡景点榜 No.1;观酒酿制过程，领略酒文化,夜游观景;2819条点评
龙塘峡漂流;金刀峡度假区·距市中心44.5km;#;2.5;#;清凉漂流;18条点评
游客中心观光车乘车处;长寿古镇·距市中心59.5km;#;2.5;#;#;1条点评
涪陵区博物馆;涪陵商业中心区·距市中心82.4km;#;2.5;#;博物馆;#
涪陵榨菜历史记忆馆;涪陵商业中心区·距市中心81.8km;#;2.5;#;#;#
两江游三峡游;解放碑/洪崖洞·距市中心3.6km;#;2.5;#;#;#
国际慢城太寺垭森林公园;距市中心23.2km;#;2.5;#;集休闲、赏花、娱乐于一体,遛娃宝藏地;63条点评
城口青龙峡漂流;城口·距市中心>100km;#;2.5;#;清凉漂流;2条点评
青龙湖;距市中心40.4km;#;2.5;#;飞湍泻瀑，港汊通幽,避暑纳凉;40条点评
白帝城风雨廊桥;奉节白帝城·距市中心>100km;#;2.5;#;地标观景;1条点评
玉峰山森林公园;铁山坪森林公园度假区·距市中心18.8km;#;2.5;#;公园&植物园;7条点评
花卉园;冉家坝/龙溪·距市中心4.1km;#;2.5;#;花卉种类丰富,自然山水;266条点评
两江游船售票处;距市中心2.6km;#;2.5;#;#;#
走马镇;重庆交通大学双福校区·距市中心28.0km;#;2.5;#;往返渝州、蜀都的必经之地,古镇古村;67条点评
卡通尼乐园(重庆来福士店);解放碑/洪崖洞·距市中心3.4km;#;2.5;#;儿童乐园;4条点评
重庆 · 那些感动·我们的歌大合唱演唱会;观音桥/九街·距市中心2.8km;#;2.5;#;livehouse;#
重庆清真寺;重庆火车西站/巴国城·距市中心11.2km;#;2.5;#;#;#
画游梵高沉浸式艺术馆;观音桥/九街·距市中心2.5km;#;2.5;#;#;1条点评
重庆奉节县白帝城瞿塘峡景区-观景平台;奉节白帝城·距市中心>100km;#;2.5;#;#;#
原气喜剧脱口秀剧场（时代天街店）;大坪/时代天街·距市中心4.7km;#;2.5;#;演出;1条点评
金色印象·4K影院式足体养生PLUS(企业天地店);大坪/时代天街·距市中心3.6km;#;2.5;#;#;2条点评
重庆市北碚区澄江镇黄金谷;距市中心40.9km;#;2.5;#;#;1条点评
开心麻花沉浸式互动带餐喜剧《捞金晚宴》2.0-开心麻花8空间;解放碑/洪崖洞·距市中心3.5km;#;2.5;#;演出;2条点评
