景点名称;地点;景点级别;热度;口碑;标签;评论
石排灣市區公園 兒童設施1 Seac Pai Van Urban Park Children's Facilities 1;距市中心6.5km;#;#;#;#;#
澳门街头;距市中心5.2km;#;#;#;#;#
Olympic Sport Center- Basketball Courts;距市中心3.9km;#;#;#;#;#
Macao Polytechnic University Library (Taipa Campus);距市中心3.0km;#;#;#;#;#
体育馆;距市中心5.6km;#;#;#;#;#
Tin Hau Temple;距市中心3.2km;#;#;#;#;#
Jardim Secreto;距市中心5.7km;#;#;#;#;#
Central Park Futsal;距市中心3.4km;#;#;#;#;#
Wynn Palace Great Lawn;距市中心5.4km;#;#;#;#;#
KF1 Top Fighting Muay Thai;距市中心3.2km;#;#;#;#;#
Galaxy Arena Ticketing Counter, GICC;距市中心4.9km;#;#;#;#;#
James Statue;距市中心4.0km;#;#;#;#;#
Rare Animals Zone;距市中心6.9km;#;#;#;#;#
Former lec Long Firecracker Factory;距市中心3.9km;#;#;#;#;#
Leprosaria de Coloane;距市中心7.8km;#;#;#;#;#
Massagens lua Vermelha do Oriente;距市中心4.0km;#;#;#;#;#
Seer Arena;距市中心5.5km;#;#;#;#;#
路環藝文空間 Coloane Art Space;距市中心7.8km;#;#;#;#;#
Outdoor amphitheater;距市中心4.1km;#;#;#;#;#
Macau Sports Complex;距市中心2.4km;#;#;#;#;#
Macau Sculpture;距市中心554m;#;#;#;#;#
Grado Mini Golf;距市中心4.7km;#;#;#;#;#
Complexo Desportivo da UM;距市中心6.7km;#;#;#;#;#
Badminton Zone;距市中心3.9km;#;#;#;#;#
Asa dos Bons Ventos;距市中心4.1km;#;#;#;#;#
24/7 Fitness Macau - Areia Preta;距市中心2.4km;#;#;#;#;#
Hac Sa King Hung Shing Temple;距市中心7.9km;#;#;#;#;#
Coloane Yacht Club;距市中心6.8km;#;#;#;#;#
Free Sports Ground of Alameda da Tranquilidade - Basketball court;距市中心3.1km;#;#;#;#;#
Camilo Pessanha Statue;距市中心386m;#;#;#;#;#
Dog Park;距市中心3.6km;#;#;#;#;#
Studio City Skate Park;距市中心5.5km;#;#;#;#;#
Bragança Court;距市中心3.4km;#;#;#;#;#
Teatro Clementina Leitão Ho Brito 何黎婉華庇道演藝劇院;距市中心2.7km;#;#;#;#;#
Phantom Black Fitness;距市中心3.6km;#;#;#;#;#
竹湾水上活动中心;距市中心8.4km;#;#;#;#;#
Macao Light Festival;距市中心4.0km;#;#;#;#;#
GreenRace Macau Retreat;距市中心7.7km;#;#;#;#;#
Happy Dream Land Macau 哈比夢幻樂園;距市中心2.0km;#;#;#;#;#
滿紛樂園 (Super Fun Zone) 新濠影滙 (Studio City Macau);距市中心1.3km;#;#;#;#;#
Jeya’s Rock;距市中心7.1km;#;#;#;#;#
Monument to the Macanese Diaspora;距市中心1.4km;#;#;#;#;#
Indoor Pavilion;距市中心3.8km;#;#;#;#;#
Veng Sao Mok Hong;距市中心6.5km;#;#;#;#;#
Alpha Gym;距市中心2.2km;#;#;#;#;#
Praca Do Lago Sai Van;距市中心852m;#;#;#;#;#
High Coloane;距市中心7.6km;#;#;#;#;#
Atom Education Skating Center;距市中心7.6km;#;#;#;#;#
Taipa Central Park Swimming Pool;距市中心3.3km;#;#;#;#;#
永利皇宫游泳池;距市中心5.2km;#;#;#;#;#
Galaxy Macau Sky Pool;距市中心4.3km;#;#;#;#;#
Hac Sa Reservoir Badminton Courts;距市中心7.5km;#;#;#;#;#
七星半月枱;距市中心8.2km;#;#;#;#;#
Art of the City;距市中心4.7km;#;#;#;#;#
FUNPARK;距市中心3.1km;#;#;#;#;#
Vasco da Gama Monument;距市中心1.1km;#;#;#;#;#
石排湾活动中心;距市中心6.8km;#;#;#;#;#
UTM Taipa campus library;距市中心3.1km;#;#;#;#;#
Jardim do Cais;距市中心3.3km;#;#;#;#;#
Versace Personal Training Studio;距市中心5.7km;#;#;#;#;#
Boutique Rainha;距市中心3.6km;#;#;#;#;#
Fortaleza da Taipa, Junto ao Cais;距市中心3.3km;#;#;#;#;#
Hac Sa Conference Centre;距市中心7.7km;#;#;#;#;#
Gymnastics Club Macau;距市中心3.8km;#;#;#;#;#
Anytime Fitness Ocean Plaza;距市中心2.9km;#;#;#;#;#
Taipa Badminton Court;距市中心3.9km;#;#;#;#;#
澳门扬名跆拳道会总部;距市中心3.8km;#;#;#;#;#
Olympic Sports Centre - Multi-Purpose Zone;距市中心4.0km;#;#;#;#;#
樂ClubPro;距市中心3.8km;#;#;#;#;#
Pilates House;距市中心3.8km;#;#;#;#;#
澳门科技大学文体发展办办公室;距市中心4.6km;#;#;#;#;#
司徒俭、邓沛霖《青美新锐推广系列》二人展;距市中心1.2km;#;#;#;特色展馆;#
Flex Fitness Macau - Ocean Mall 海涛商场;距市中心1.8km;#;#;#;#;#
Songshan Jogging Trail;距市中心1.3km;#;#;#;#;#
Leisure Area in Baía Norte do Fai Chi Kei;距市中心2.5km;#;#;#;#;#
康公庙前地;距市中心1.2km;#;#;#;#;#
Studio City Cinema 影滙戲院 (Macau);距市中心5.4km;#;#;#;#;#
Labyrinth Garden;距市中心7.5km;#;#;#;#;#
中国澳门 · LYKN 《UNLEASHED》ASIA TOUR IN MACAU;距市中心4.6km;#;#;#;演唱会;#
中国澳门 · MIDNIGHT REVERIE : BOUNPREM FANMEETING IN MACAU;距市中心4.6km;#;#;#;演唱会;#
中国澳门 · TWICE 2025《THIS IS FOR》世界巡演;距市中心4.5km;#;5.5;#;演唱会;#
佑汉街市公园;距市中心2.8km;#;1.7;#;公园&植物园;#
中国澳门 · 陈奕迅FEAR and DREAMS世界巡回演唱会 – 澳门（最终站）;距市中心5.1km;#;#;#;演唱会;#
中国澳门 · 「澳門銀河™」荣誉呈献: 欧阳万成 Jimmy O. Yang Live in Macau;距市中心4.6km;#;2.5;#;演唱会;#
中国澳门 · 都暻秀2025《DO it!》亚洲巡演;距市中心5.5km;#;#;#;演唱会;#
中国澳门 · SUPER JUNIOR 2025-2026《Super Show 10》20周年巡演;距市中心5.1km;#;#;#;演唱会;#
